season,season_type,game_type,week,espn_week,game_id,espn_game_id,gameday,game_date,gametime,kickoff,kickoff_utc,home_team,away_team,home_team_name,away_team_name,home_score,away_score,completed,status,status_detail,neutral_site,venue,roof,surface,spread_line,total_line,home_moneyline,away_moneyline,source,ingested_at
2025,2,REG,11,11,2025_11_SF_ARI,401772885,2025-11-16,2025-11-16,21:05Z,2025-11-16T21:05:00Z,2025-11-16T21:05:00Z,ARI,SF,Arizona Cardinals,San Francisco 49ers,22,41,True,STATUS_FINAL,Final,False,State Farm Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:36.582757+00:00
2025,2,REG,11,11,2025_11_BAL_CLE,401772777,2025-11-16,2025-11-16,21:25Z,2025-11-16T21:25:00Z,2025-11-16T21:25:00Z,CLE,BAL,Cleveland Browns,Baltimore Ravens,16,23,True,STATUS_FINAL,Final,False,Huntington Bank Field,,,,,,,espn_site_scoreboard,2026-04-28T22:54:36.582757+00:00
2025,2,REG,11,11,2025_11_KC_DEN,401772778,2025-11-16,2025-11-16,21:25Z,2025-11-16T21:25:00Z,2025-11-16T21:25:00Z,DEN,KC,Denver Broncos,Kansas City Chiefs,22,19,True,STATUS_FINAL,Final,False,Empower Field at Mile High,,,,,,,espn_site_scoreboard,2026-04-28T22:54:36.582757+00:00
2025,2,REG,11,11,2025_11_DET_PHI,401772928,2025-11-17,2025-11-17,01:20Z,2025-11-17T01:20:00Z,2025-11-17T01:20:00Z,PHI,DET,Philadelphia Eagles,Detroit Lions,16,9,True,STATUS_FINAL,Final,False,Lincoln Financial Field,,,,,,,espn_site_scoreboard,2026-04-28T22:54:36.582757+00:00
2025,2,REG,11,11,2025_11_DAL_LV,401772819,2025-11-18,2025-11-18,01:15Z,2025-11-18T01:15:00Z,2025-11-18T01:15:00Z,LV,DAL,Las Vegas Raiders,Dallas Cowboys,16,33,True,STATUS_FINAL,Final,False,Allegiant Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:36.582757+00:00
2025,2,REG,12,12,2025_12_BUF_HOU,401772946,2025-11-21,2025-11-21,01:15Z,2025-11-21T01:15:00Z,2025-11-21T01:15:00Z,HOU,BUF,Houston Texans,Buffalo Bills,23,19,True,STATUS_FINAL,Final,False,NRG Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:37.348061+00:00
2025,2,REG,12,12,2025_12_IND_KC,401772779,2025-11-23,2025-11-23,18:00Z,2025-11-23T18:00:00Z,2025-11-23T18:00:00Z,KC,IND,Kansas City Chiefs,Indianapolis Colts,23,20,True,STATUS_FINAL,Final/OT,False,GEHA Field at Arrowhead Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:37.348061+00:00
2025,2,REG,12,12,2025_12_MIN_GB,401772887,2025-11-23,2025-11-23,18:00Z,2025-11-23T18:00:00Z,2025-11-23T18:00:00Z,GB,MIN,Green Bay Packers,Minnesota Vikings,23,6,True,STATUS_FINAL,Final,False,Lambeau Field,,,,,,,espn_site_scoreboard,2026-04-28T22:54:37.348061+00:00
2025,2,REG,12,12,2025_12_NE_CIN,401772781,2025-11-23,2025-11-23,18:00Z,2025-11-23T18:00:00Z,2025-11-23T18:00:00Z,CIN,NE,Cincinnati Bengals,New England Patriots,20,26,True,STATUS_FINAL,Final,False,Paycor Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:37.348061+00:00
2025,2,REG,12,12,2025_12_NYG_DET,401772888,2025-11-23,2025-11-23,18:00Z,2025-11-23T18:00:00Z,2025-11-23T18:00:00Z,DET,NYG,Detroit Lions,New York Giants,34,27,True,STATUS_FINAL,Final/OT,False,Ford Field,,,,,,,espn_site_scoreboard,2026-04-28T22:54:37.348061+00:00
2025,2,REG,12,12,2025_12_NYJ_BAL,401772782,2025-11-23,2025-11-23,18:00Z,2025-11-23T18:00:00Z,2025-11-23T18:00:00Z,BAL,NYJ,Baltimore Ravens,New York Jets,23,10,True,STATUS_FINAL,Final,False,M&T Bank Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:37.348061+00:00
2025,2,REG,12,12,2025_12_PIT_CHI,401772780,2025-11-23,2025-11-23,18:00Z,2025-11-23T18:00:00Z,2025-11-23T18:00:00Z,CHI,PIT,Chicago Bears,Pittsburgh Steelers,31,28,True,STATUS_FINAL,Final,False,Soldier Field,,,,,,,espn_site_scoreboard,2026-04-28T22:54:37.348061+00:00
2025,2,REG,12,12,2025_12_SEA_TEN,401772886,2025-11-23,2025-11-23,18:00Z,2025-11-23T18:00:00Z,2025-11-23T18:00:00Z,TEN,SEA,Tennessee Titans,Seattle Seahawks,24,30,True,STATUS_FINAL,Final,False,Nissan Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:37.348061+00:00
2025,2,REG,12,12,2025_12_CLE_LV,401772784,2025-11-23,2025-11-23,21:05Z,2025-11-23T21:05:00Z,2025-11-23T21:05:00Z,LV,CLE,Las Vegas Raiders,Cleveland Browns,10,24,True,STATUS_FINAL,Final,False,Allegiant Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:37.348061+00:00
2025,2,REG,12,12,2025_12_JAX_ARI,401772783,2025-11-23,2025-11-23,21:05Z,2025-11-23T21:05:00Z,2025-11-23T21:05:00Z,ARI,JAX,Arizona Cardinals,Jacksonville Jaguars,24,27,True,STATUS_FINAL,Final/OT,False,State Farm Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:37.348061+00:00
2025,2,REG,12,12,2025_12_ATL_NO,401772889,2025-11-23,2025-11-23,21:25Z,2025-11-23T21:25:00Z,2025-11-23T21:25:00Z,NO,ATL,New Orleans Saints,Atlanta Falcons,10,24,True,STATUS_FINAL,Final,False,Caesars Superdome,,,,,,,espn_site_scoreboard,2026-04-28T22:54:37.349058+00:00
2025,2,REG,12,12,2025_12_PHI_DAL,401772890,2025-11-23,2025-11-23,21:25Z,2025-11-23T21:25:00Z,2025-11-23T21:25:00Z,DAL,PHI,Dallas Cowboys,Philadelphia Eagles,24,21,True,STATUS_FINAL,Final,False,AT&T Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:37.348061+00:00
2025,2,REG,12,12,2025_12_TB_LAR,401772929,2025-11-24,2025-11-24,01:20Z,2025-11-24T01:20:00Z,2025-11-24T01:20:00Z,LAR,TB,Los Angeles Rams,Tampa Bay Buccaneers,34,7,True,STATUS_FINAL,Final,False,SoFi Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:37.349058+00:00
2025,2,REG,12,12,2025_12_CAR_SF,401772820,2025-11-25,2025-11-25,01:15Z,2025-11-25T01:15:00Z,2025-11-25T01:15:00Z,SF,CAR,San Francisco 49ers,Carolina Panthers,20,9,True,STATUS_FINAL,Final,False,Levi's Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:37.349058+00:00
2025,2,REG,13,13,2025_13_GB_DET,401772891,2025-11-27,2025-11-27,18:00Z,2025-11-27T18:00:00Z,2025-11-27T18:00:00Z,DET,GB,Detroit Lions,Green Bay Packers,24,31,True,STATUS_FINAL,Final,False,Ford Field,,,,,,,espn_site_scoreboard,2026-04-28T22:54:38.211407+00:00
2025,2,REG,13,13,2025_13_KC_DAL,401772694,2025-11-27,2025-11-27,21:30Z,2025-11-27T21:30:00Z,2025-11-27T21:30:00Z,DAL,KC,Dallas Cowboys,Kansas City Chiefs,31,28,True,STATUS_FINAL,Final,False,AT&T Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:38.211407+00:00
2025,2,REG,13,13,2025_13_CIN_BAL,401772930,2025-11-28,2025-11-28,01:20Z,2025-11-28T01:20:00Z,2025-11-28T01:20:00Z,BAL,CIN,Baltimore Ravens,Cincinnati Bengals,14,32,True,STATUS_FINAL,Final,False,M&T Bank Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:38.211407+00:00
2025,2,REG,13,13,2025_13_CHI_PHI,401772621,2025-11-28,2025-11-28,20:00Z,2025-11-28T20:00:00Z,2025-11-28T20:00:00Z,PHI,CHI,Philadelphia Eagles,Chicago Bears,15,24,True,STATUS_FINAL,Final,False,Lincoln Financial Field,,,,,,,espn_site_scoreboard,2026-04-28T22:54:38.211407+00:00
2025,2,REG,13,13,2025_13_ARI_TB,401772895,2025-11-30,2025-11-30,18:00Z,2025-11-30T18:00:00Z,2025-11-30T18:00:00Z,TB,ARI,Tampa Bay Buccaneers,Arizona Cardinals,20,17,True,STATUS_FINAL,Final,False,Raymond James Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:38.212404+00:00
2025,2,REG,13,13,2025_13_ATL_NYJ,401772893,2025-11-30,2025-11-30,18:00Z,2025-11-30T18:00:00Z,2025-11-30T18:00:00Z,NYJ,ATL,New York Jets,Atlanta Falcons,27,24,True,STATUS_FINAL,Final,False,MetLife Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:38.212404+00:00
2025,2,REG,13,13,2025_13_HOU_IND,401772787,2025-11-30,2025-11-30,18:00Z,2025-11-30T18:00:00Z,2025-11-30T18:00:00Z,IND,HOU,Indianapolis Colts,Houston Texans,16,20,True,STATUS_FINAL,Final,False,Lucas Oil Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:38.212404+00:00
2025,2,REG,13,13,2025_13_JAX_TEN,401772786,2025-11-30,2025-11-30,18:00Z,2025-11-30T18:00:00Z,2025-11-30T18:00:00Z,TEN,JAX,Tennessee Titans,Jacksonville Jaguars,3,25,True,STATUS_FINAL,Final,False,Nissan Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:38.211407+00:00
2025,2,REG,13,13,2025_13_LAR_CAR,401772894,2025-11-30,2025-11-30,18:00Z,2025-11-30T18:00:00Z,2025-11-30T18:00:00Z,CAR,LAR,Carolina Panthers,Los Angeles Rams,31,28,True,STATUS_FINAL,Final,False,Bank of America Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:38.212404+00:00
2025,2,REG,13,13,2025_13_NO_MIA,401772892,2025-11-30,2025-11-30,18:00Z,2025-11-30T18:00:00Z,2025-11-30T18:00:00Z,MIA,NO,Miami Dolphins,New Orleans Saints,21,17,True,STATUS_FINAL,Final,False,Hard Rock Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:38.212404+00:00
2025,2,REG,13,13,2025_13_SF_CLE,401772785,2025-11-30,2025-11-30,18:00Z,2025-11-30T18:00:00Z,2025-11-30T18:00:00Z,CLE,SF,Cleveland Browns,San Francisco 49ers,8,26,True,STATUS_FINAL,Final,False,Huntington Bank Field,,,,,,,espn_site_scoreboard,2026-04-28T22:54:38.211407+00:00
2025,2,REG,13,13,2025_13_MIN_SEA,401772896,2025-11-30,2025-11-30,21:05Z,2025-11-30T21:05:00Z,2025-11-30T21:05:00Z,SEA,MIN,Seattle Seahawks,Minnesota Vikings,26,0,True,STATUS_FINAL,Final,False,Lumen Field,,,,,,,espn_site_scoreboard,2026-04-28T22:54:38.212404+00:00
2025,2,REG,13,13,2025_13_BUF_PIT,401772789,2025-11-30,2025-11-30,21:25Z,2025-11-30T21:25:00Z,2025-11-30T21:25:00Z,PIT,BUF,Pittsburgh Steelers,Buffalo Bills,7,26,True,STATUS_FINAL,Final,False,Acrisure Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:38.212404+00:00
2025,2,REG,13,13,2025_13_LV_LAC,401772788,2025-11-30,2025-11-30,21:25Z,2025-11-30T21:25:00Z,2025-11-30T21:25:00Z,LAC,LV,Los Angeles Chargers,Las Vegas Raiders,31,14,True,STATUS_FINAL,Final,False,SoFi Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:38.212404+00:00
2025,2,REG,13,13,2025_13_DEN_WAS,401772931,2025-12-01,2025-12-01,01:20Z,2025-12-01T01:20:00Z,2025-12-01T01:20:00Z,WAS,DEN,Washington Commanders,Denver Broncos,26,27,True,STATUS_FINAL,Final/OT,False,Northwest Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:38.212404+00:00
2025,2,REG,13,13,2025_13_NYG_NE,401772821,2025-12-02,2025-12-02,01:15Z,2025-12-02T01:15:00Z,2025-12-02T01:15:00Z,NE,NYG,New England Patriots,New York Giants,33,15,True,STATUS_FINAL,Final,False,Gillette Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:38.212404+00:00
2025,2,REG,14,14,2025_14_DAL_DET,401772947,2025-12-05,2025-12-05,01:15Z,2025-12-05T01:15:00Z,2025-12-05T01:15:00Z,DET,DAL,Detroit Lions,Dallas Cowboys,44,30,True,STATUS_FINAL,Final,False,Ford Field,,,,,,,espn_site_scoreboard,2026-04-28T22:54:39.117823+00:00
2025,2,REG,14,14,2025_14_CIN_BUF,401772902,2025-12-07,2025-12-07,18:00Z,2025-12-07T18:00:00Z,2025-12-07T18:00:00Z,BUF,CIN,Buffalo Bills,Cincinnati Bengals,39,34,True,STATUS_FINAL,Final,False,Highmark Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:39.117823+00:00
2025,2,REG,14,14,2025_14_IND_JAX,401772793,2025-12-07,2025-12-07,18:00Z,2025-12-07T18:00:00Z,2025-12-07T18:00:00Z,JAX,IND,Jacksonville Jaguars,Indianapolis Colts,36,19,True,STATUS_FINAL,Final,False,EverBank Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:39.117823+00:00
2025,2,REG,14,14,2025_14_MIA_NYJ,401772790,2025-12-07,2025-12-07,18:00Z,2025-12-07T18:00:00Z,2025-12-07T18:00:00Z,NYJ,MIA,New York Jets,Miami Dolphins,10,34,True,STATUS_FINAL,Final,False,MetLife Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:39.117823+00:00
2025,2,REG,14,14,2025_14_NO_TB,401772792,2025-12-07,2025-12-07,18:00Z,2025-12-07T18:00:00Z,2025-12-07T18:00:00Z,TB,NO,Tampa Bay Buccaneers,New Orleans Saints,20,24,True,STATUS_FINAL,Final,False,Raymond James Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:39.117823+00:00
2025,2,REG,14,14,2025_14_PIT_BAL,401772791,2025-12-07,2025-12-07,18:00Z,2025-12-07T18:00:00Z,2025-12-07T18:00:00Z,BAL,PIT,Baltimore Ravens,Pittsburgh Steelers,22,27,True,STATUS_FINAL,Final,False,M&T Bank Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:39.117823+00:00
2025,2,REG,14,14,2025_14_SEA_ATL,401772900,2025-12-07,2025-12-07,18:00Z,2025-12-07T18:00:00Z,2025-12-07T18:00:00Z,ATL,SEA,Atlanta Falcons,Seattle Seahawks,9,37,True,STATUS_FINAL,Final,False,Mercedes-Benz Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:39.117823+00:00
2025,2,REG,14,14,2025_14_TEN_CLE,401772898,2025-12-07,2025-12-07,18:00Z,2025-12-07T18:00:00Z,2025-12-07T18:00:00Z,CLE,TEN,Cleveland Browns,Tennessee Titans,29,31,True,STATUS_FINAL,Final,False,Huntington Bank Field,,,,,,,espn_site_scoreboard,2026-04-28T22:54:39.117823+00:00
2025,2,REG,14,14,2025_14_WAS_MIN,401772899,2025-12-07,2025-12-07,18:00Z,2025-12-07T18:00:00Z,2025-12-07T18:00:00Z,MIN,WAS,Minnesota Vikings,Washington Commanders,31,0,True,STATUS_FINAL,Final,False,U.S. Bank Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:39.117823+00:00
2025,2,REG,14,14,2025_14_DEN_LV,401772794,2025-12-07,2025-12-07,21:05Z,2025-12-07T21:05:00Z,2025-12-07T21:05:00Z,LV,DEN,Las Vegas Raiders,Denver Broncos,17,24,True,STATUS_FINAL,Final,False,Allegiant Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:39.117823+00:00
2025,2,REG,14,14,2025_14_CHI_GB,401772897,2025-12-07,2025-12-07,21:25Z,2025-12-07T21:25:00Z,2025-12-07T21:25:00Z,GB,CHI,Green Bay Packers,Chicago Bears,28,21,True,STATUS_FINAL,Final,False,Lambeau Field,,,,,,,espn_site_scoreboard,2026-04-28T22:54:39.117823+00:00
2025,2,REG,14,14,2025_14_LAR_ARI,401772901,2025-12-07,2025-12-07,21:25Z,2025-12-07T21:25:00Z,2025-12-07T21:25:00Z,ARI,LAR,Arizona Cardinals,Los Angeles Rams,17,45,True,STATUS_FINAL,Final,False,State Farm Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:39.117823+00:00
2025,2,REG,14,14,2025_14_HOU_KC,401772932,2025-12-08,2025-12-08,01:20Z,2025-12-08T01:20:00Z,2025-12-08T01:20:00Z,KC,HOU,Kansas City Chiefs,Houston Texans,10,20,True,STATUS_FINAL,Final,False,GEHA Field at Arrowhead Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:39.118814+00:00
2025,2,REG,14,14,2025_14_PHI_LAC,401772822,2025-12-09,2025-12-09,01:15Z,2025-12-09T01:15:00Z,2025-12-09T01:15:00Z,LAC,PHI,Los Angeles Chargers,Philadelphia Eagles,22,19,True,STATUS_FINAL,Final/OT,False,SoFi Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:39.118814+00:00
2025,2,REG,15,15,2025_15_ATL_TB,401772948,2025-12-12,2025-12-12,01:15Z,2025-12-12T01:15:00Z,2025-12-12T01:15:00Z,TB,ATL,Tampa Bay Buccaneers,Atlanta Falcons,28,29,True,STATUS_FINAL,Final,False,Raymond James Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:39.936147+00:00
2025,2,REG,15,15,2025_15_ARI_HOU,401772903,2025-12-14,2025-12-14,18:00Z,2025-12-14T18:00:00Z,2025-12-14T18:00:00Z,HOU,ARI,Houston Texans,Arizona Cardinals,40,20,True,STATUS_FINAL,Final,False,NRG Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:39.936147+00:00
2025,2,REG,15,15,2025_15_BAL_CIN,401772796,2025-12-14,2025-12-14,18:00Z,2025-12-14T18:00:00Z,2025-12-14T18:00:00Z,CIN,BAL,Cincinnati Bengals,Baltimore Ravens,0,24,True,STATUS_FINAL,Final,False,Paycor Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:39.936147+00:00
2025,2,REG,15,15,2025_15_BUF_NE,401772795,2025-12-14,2025-12-14,18:00Z,2025-12-14T18:00:00Z,2025-12-14T18:00:00Z,NE,BUF,New England Patriots,Buffalo Bills,31,35,True,STATUS_FINAL,Final,False,Gillette Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:39.936147+00:00
2025,2,REG,15,15,2025_15_CLE_CHI,401772904,2025-12-14,2025-12-14,18:00Z,2025-12-14T18:00:00Z,2025-12-14T18:00:00Z,CHI,CLE,Chicago Bears,Cleveland Browns,31,3,True,STATUS_FINAL,Final,False,Soldier Field,,,,,,,espn_site_scoreboard,2026-04-28T22:54:39.936147+00:00
2025,2,REG,15,15,2025_15_LAC_KC,401772798,2025-12-14,2025-12-14,18:00Z,2025-12-14T18:00:00Z,2025-12-14T18:00:00Z,KC,LAC,Kansas City Chiefs,Los Angeles Chargers,13,16,True,STATUS_FINAL,Final,False,GEHA Field at Arrowhead Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:39.936147+00:00
2025,2,REG,15,15,2025_15_LV_PHI,401772906,2025-12-14,2025-12-14,18:00Z,2025-12-14T18:00:00Z,2025-12-14T18:00:00Z,PHI,LV,Philadelphia Eagles,Las Vegas Raiders,31,0,True,STATUS_FINAL,Final,False,Lincoln Financial Field,,,,,,,espn_site_scoreboard,2026-04-28T22:54:39.936147+00:00
2025,2,REG,15,15,2025_15_NYJ_JAX,401772797,2025-12-14,2025-12-14,18:00Z,2025-12-14T18:00:00Z,2025-12-14T18:00:00Z,JAX,NYJ,Jacksonville Jaguars,New York Jets,48,20,True,STATUS_FINAL,Final,False,EverBank Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:39.936147+00:00
2025,2,REG,15,15,2025_15_WAS_NYG,401772905,2025-12-14,2025-12-14,18:00Z,2025-12-14T18:00:00Z,2025-12-14T18:00:00Z,NYG,WAS,New York Giants,Washington Commanders,21,29,True,STATUS_FINAL,Final,False,MetLife Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:39.936147+00:00
2025,2,REG,15,15,2025_15_CAR_NO,401772908,2025-12-14,2025-12-14,21:25Z,2025-12-14T21:25:00Z,2025-12-14T21:25:00Z,NO,CAR,New Orleans Saints,Carolina Panthers,20,17,True,STATUS_FINAL,Final,False,Caesars Superdome,,,,,,,espn_site_scoreboard,2026-04-28T22:54:39.936147+00:00
2025,2,REG,15,15,2025_15_DET_LAR,401772909,2025-12-14,2025-12-14,21:25Z,2025-12-14T21:25:00Z,2025-12-14T21:25:00Z,LAR,DET,Los Angeles Rams,Detroit Lions,41,34,True,STATUS_FINAL,Final,False,SoFi Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:39.936147+00:00
2025,2,REG,15,15,2025_15_GB_DEN,401772800,2025-12-14,2025-12-14,21:25Z,2025-12-14T21:25:00Z,2025-12-14T21:25:00Z,DEN,GB,Denver Broncos,Green Bay Packers,34,26,True,STATUS_FINAL,Final,False,Empower Field at Mile High,,,,,,,espn_site_scoreboard,2026-04-28T22:54:39.936147+00:00
2025,2,REG,15,15,2025_15_IND_SEA,401772799,2025-12-14,2025-12-14,21:25Z,2025-12-14T21:25:00Z,2025-12-14T21:25:00Z,SEA,IND,Seattle Seahawks,Indianapolis Colts,18,16,True,STATUS_FINAL,Final,False,Lumen Field,,,,,,,espn_site_scoreboard,2026-04-28T22:54:39.936147+00:00
2025,2,REG,15,15,2025_15_TEN_SF,401772907,2025-12-14,2025-12-14,21:25Z,2025-12-14T21:25:00Z,2025-12-14T21:25:00Z,SF,TEN,San Francisco 49ers,Tennessee Titans,37,24,True,STATUS_FINAL,Final,False,Levi's Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:39.936147+00:00
2025,2,REG,15,15,2025_15_MIN_DAL,401772933,2025-12-15,2025-12-15,01:20Z,2025-12-15T01:20:00Z,2025-12-15T01:20:00Z,DAL,MIN,Dallas Cowboys,Minnesota Vikings,26,34,True,STATUS_FINAL,Final,False,AT&T Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:39.936147+00:00
2025,2,REG,15,15,2025_15_MIA_PIT,401772823,2025-12-16,2025-12-16,01:15Z,2025-12-16T01:15:00Z,2025-12-16T01:15:00Z,PIT,MIA,Pittsburgh Steelers,Miami Dolphins,28,15,True,STATUS_FINAL,Final,False,Acrisure Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:39.936147+00:00
2025,2,REG,16,16,2025_16_LAR_SEA,401772949,2025-12-19,2025-12-19,01:15Z,2025-12-19T01:15:00Z,2025-12-19T01:15:00Z,SEA,LAR,Seattle Seahawks,Los Angeles Rams,38,37,True,STATUS_FINAL,Final/OT,False,Lumen Field,,,,,,,espn_site_scoreboard,2026-04-28T22:54:40.707819+00:00
2025,2,REG,16,16,2025_16_PHI_WAS,401772612,2025-12-20,2025-12-20,22:00Z,2025-12-20T22:00:00Z,2025-12-20T22:00:00Z,WAS,PHI,Washington Commanders,Philadelphia Eagles,18,29,True,STATUS_FINAL,Final,False,Northwest Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:40.707819+00:00
2025,2,REG,16,16,2025_16_GB_CHI,401772613,2025-12-21,2025-12-21,01:20Z,2025-12-21T01:20:00Z,2025-12-21T01:20:00Z,CHI,GB,Chicago Bears,Green Bay Packers,22,16,True,STATUS_FINAL,Final/OT,False,Soldier Field,,,,,,,espn_site_scoreboard,2026-04-28T22:54:40.707819+00:00
2025,2,REG,16,16,2025_16_BUF_CLE,401772802,2025-12-21,2025-12-21,18:00Z,2025-12-21T18:00:00Z,2025-12-21T18:00:00Z,CLE,BUF,Cleveland Browns,Buffalo Bills,20,23,True,STATUS_FINAL,Final,False,Huntington Bank Field,,,,,,,espn_site_scoreboard,2026-04-28T22:54:40.707819+00:00
2025,2,REG,16,16,2025_16_CIN_MIA,401772934,2025-12-21,2025-12-21,18:00Z,2025-12-21T18:00:00Z,2025-12-21T18:00:00Z,MIA,CIN,Miami Dolphins,Cincinnati Bengals,21,45,True,STATUS_FINAL,Final,False,Hard Rock Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:40.708456+00:00
2025,2,REG,16,16,2025_16_KC_TEN,401772803,2025-12-21,2025-12-21,18:00Z,2025-12-21T18:00:00Z,2025-12-21T18:00:00Z,TEN,KC,Tennessee Titans,Kansas City Chiefs,26,9,True,STATUS_FINAL,Final,False,Nissan Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:40.708456+00:00
2025,2,REG,16,16,2025_16_LAC_DAL,401772910,2025-12-21,2025-12-21,18:00Z,2025-12-21T18:00:00Z,2025-12-21T18:00:00Z,DAL,LAC,Dallas Cowboys,Los Angeles Chargers,17,34,True,STATUS_FINAL,Final,False,AT&T Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:40.708456+00:00
2025,2,REG,16,16,2025_16_MIN_NYG,401772911,2025-12-21,2025-12-21,18:00Z,2025-12-21T18:00:00Z,2025-12-21T18:00:00Z,NYG,MIN,New York Giants,Minnesota Vikings,13,16,True,STATUS_FINAL,Final,False,MetLife Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:40.708456+00:00
2025,2,REG,16,16,2025_16_NYJ_NO,401772801,2025-12-21,2025-12-21,18:00Z,2025-12-21T18:00:00Z,2025-12-21T18:00:00Z,NO,NYJ,New Orleans Saints,New York Jets,29,6,True,STATUS_FINAL,Final,False,Caesars Superdome,,,,,,,espn_site_scoreboard,2026-04-28T22:54:40.708456+00:00
2025,2,REG,16,16,2025_16_TB_CAR,401772912,2025-12-21,2025-12-21,18:00Z,2025-12-21T18:00:00Z,2025-12-21T18:00:00Z,CAR,TB,Carolina Panthers,Tampa Bay Buccaneers,23,20,True,STATUS_FINAL,Final,False,Bank of America Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:40.708456+00:00
2025,2,REG,16,16,2025_16_ATL_ARI,401772914,2025-12-21,2025-12-21,21:05Z,2025-12-21T21:05:00Z,2025-12-21T21:05:00Z,ARI,ATL,Arizona Cardinals,Atlanta Falcons,19,26,True,STATUS_FINAL,Final,False,State Farm Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:40.708456+00:00
2025,2,REG,16,16,2025_16_JAX_DEN,401772913,2025-12-21,2025-12-21,21:05Z,2025-12-21T21:05:00Z,2025-12-21T21:05:00Z,DEN,JAX,Denver Broncos,Jacksonville Jaguars,20,34,True,STATUS_FINAL,Final,False,Empower Field at Mile High,,,,,,,espn_site_scoreboard,2026-04-28T22:54:40.708456+00:00
2025,2,REG,16,16,2025_16_LV_HOU,401772805,2025-12-21,2025-12-21,21:25Z,2025-12-21T21:25:00Z,2025-12-21T21:25:00Z,HOU,LV,Houston Texans,Las Vegas Raiders,23,21,True,STATUS_FINAL,Final,False,NRG Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:40.708456+00:00
2025,2,REG,16,16,2025_16_PIT_DET,401772806,2025-12-21,2025-12-21,21:25Z,2025-12-21T21:25:00Z,2025-12-21T21:25:00Z,DET,PIT,Detroit Lions,Pittsburgh Steelers,24,29,True,STATUS_FINAL,Final,False,Ford Field,,,,,,,espn_site_scoreboard,2026-04-28T22:54:40.708456+00:00
2025,2,REG,16,16,2025_16_NE_BAL,401772804,2025-12-22,2025-12-22,01:20Z,2025-12-22T01:20:00Z,2025-12-22T01:20:00Z,BAL,NE,Baltimore Ravens,New England Patriots,24,28,True,STATUS_FINAL,Final,False,M&T Bank Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:40.708456+00:00
