season,week,game_id,home_game_date,home_team,away_team,home_points_for,away_points_for,point_diff,winner,home_prior_pf_avg_3,home_prior_pa_avg_3,home_prior_win_pct_3,home_prior_off_epa_per_play_3,home_prior_off_success_rate_3,home_prior_off_pass_rate_3,home_prior_off_expected_pass_rate_3,home_prior_def_success_rate_allowed_3,home_prior_def_epa_per_play_3,home_prior_off_total_plays_3,home_prior_pf_avg_5,home_prior_pa_avg_5,home_prior_win_pct_5,home_prior_off_epa_per_play_5,home_prior_off_success_rate_5,home_prior_off_pass_rate_5,home_prior_off_expected_pass_rate_5,home_prior_def_success_rate_allowed_5,home_prior_def_epa_per_play_5,home_prior_off_total_plays_5,away_prior_pf_avg_3,away_prior_pa_avg_3,away_prior_win_pct_3,away_prior_off_epa_per_play_3,away_prior_off_success_rate_3,away_prior_off_pass_rate_3,away_prior_off_expected_pass_rate_3,away_prior_def_success_rate_allowed_3,away_prior_def_epa_per_play_3,away_prior_off_total_plays_3,away_prior_pf_avg_5,away_prior_pa_avg_5,away_prior_win_pct_5,away_prior_off_epa_per_play_5,away_prior_off_success_rate_5,away_prior_off_pass_rate_5,away_prior_off_expected_pass_rate_5,away_prior_def_success_rate_allowed_5,away_prior_def_epa_per_play_5,away_prior_off_total_plays_5,home_minus_away_pf_avg_3,home_minus_away_pa_avg_3,home_minus_away_win_pct_3,home_minus_away_off_epa_per_play_3,home_minus_away_off_success_rate_3,home_minus_away_off_pass_rate_3,home_minus_away_off_expected_pass_rate_3,home_minus_away_def_success_rate_allowed_3,home_minus_away_def_epa_per_play_3,home_minus_away_off_total_plays_3,home_minus_away_pf_avg_5,home_minus_away_pa_avg_5,home_minus_away_win_pct_5,home_minus_away_off_epa_per_play_5,home_minus_away_off_success_rate_5,home_minus_away_off_pass_rate_5,home_minus_away_off_expected_pass_rate_5,home_minus_away_def_success_rate_allowed_5,home_minus_away_def_epa_per_play_5,home_minus_away_off_total_plays_5,home_moneyline_prob,away_moneyline_prob,moneyline_prob_diff,spread_line,total_line,home_rest,away_rest,rest_diff,home_player_stats_team_qb_pass_yards,home_player_stats_team_qb_pass_tds,home_player_stats_team_qb_completions,home_player_stats_team_qb_attempts,home_player_stats_team_qb_completion_pct,home_player_stats_team_rb_rush_yards,home_player_stats_team_rb_rush_tds,home_player_stats_team_rb_receptions,home_player_stats_team_rb_receiving_yards,home_player_stats_team_wr_targets,home_player_stats_team_wr_receptions,home_player_stats_team_wr_receiving_yards,home_player_stats_team_wr_receiving_tds,away_player_stats_team_qb_pass_yards,away_player_stats_team_qb_pass_tds,away_player_stats_team_qb_completions,away_player_stats_team_qb_attempts,away_player_stats_team_qb_completion_pct,away_player_stats_team_rb_rush_yards,away_player_stats_team_rb_rush_tds,away_player_stats_team_rb_receptions,away_player_stats_team_rb_receiving_yards,away_player_stats_team_wr_targets,away_player_stats_team_wr_receptions,away_player_stats_team_wr_receiving_yards,away_player_stats_team_wr_receiving_tds,has_home_team,home_elo_pre,away_elo_pre,elo_diff_pre,home_elo_post,away_elo_post,home_rolling_pf_3,home_rolling_pa_3,home_rolling_win_pct_3,home_rolling_pf_5,home_rolling_pa_5,home_rolling_win_pct_5,home_rolling_pf_10,home_rolling_pa_10,home_rolling_win_pct_10,away_rolling_pf_3,away_rolling_pa_3,away_rolling_win_pct_3,away_rolling_pf_5,away_rolling_pa_5,away_rolling_win_pct_5,away_rolling_pf_10,away_rolling_pa_10,away_rolling_win_pct_10,home_win
2021,15,2021_15_ATL_SF,2021-12-19,SF,ATL,31.0,13.0,18.0,SF,27.666666666666668,26.333333333333332,0.6666666666666666,,,,,,,,28.8,19.8,0.8,,,,,,,,22.333333333333332,21.666666666666668,0.6666666666666666,,,,,,,,14.0,26.6,0.4,,,,,,,,5.333333333333336,4.666666666666664,0.0,,,,,,,,14.8,-6.800000000000001,0.4,,,,,,,,0.7916666666666666,0.2386634844868735,0.5530031821797932,9.5,48.0,7,7,0,235.0,1.0,18.0,23.0,0.782608695652174,123.0,1.0,3.0,12.0,20.0,14.0,217.0,1.0,236.0,1.0,19.0,32.0,0.59375,42.0,0.0,3.0,9.0,26.0,16.0,227.0,1.0,True,1514.6455715836332,1439.006180886896,75.63939069673734,1527.2162577926754,1426.4354946778537,27.666666666666668,26.333333333333332,0.6666666666666666,28.8,19.8,0.8,24.3,22.7,0.5,22.333333333333332,21.666666666666668,0.6666666666666666,14.0,26.6,0.4,19.7,25.9,0.5,True
2021,15,2021_15_CAR_BUF,2021-12-19,BUF,CAR,31.0,14.0,17.0,BUF,22.666666666666668,17.666666666666668,0.3333333333333333,,,,,,,,25.6,22.2,0.4,,,,,,,,17.333333333333332,29.666666666666668,0.0,,,,,,,,18.4,24.6,0.2,,,,,,,,5.333333333333336,-12.0,0.3333333333333333,,,,,,,,7.200000000000003,-2.400000000000002,0.2,,,,,,,,0.8808104886769964,0.1510574018126888,0.7297530868643076,14.0,43.0,7,7,0,210.0,3.0,19.0,34.0,0.5588235294117647,87.0,1.0,1.0,10.0,30.0,18.0,200.0,3.0,156.0,1.0,18.0,38.0,0.47368421052631576,47.0,0.0,5.0,49.0,31.0,13.0,107.0,0.0,True,1597.96773556181,1371.8298283905112,226.13790717129882,1604.811572249381,1364.9859917029403,22.666666666666668,17.666666666666668,0.3333333333333333,25.6,22.2,0.4,26.9,18.5,0.5,17.333333333333332,29.666666666666668,0.0,18.4,24.6,0.2,18.8,25.2,0.2,True
2021,15,2021_15_CIN_DEN,2021-12-19,DEN,CIN,10.0,15.0,-5.0,CIN,25.0,15.0,0.6666666666666666,,,,,,,,23.6,18.2,0.6,,,,,,,,28.666666666666668,25.666666666666668,0.3333333333333333,,,,,,,,26.8,26.2,0.4,,,,,,,,-3.666666666666668,-10.666666666666668,0.3333333333333333,,,,,,,,-3.1999999999999993,-8.0,0.19999999999999996,,,,,,,,0.6078431372549019,0.4166666666666667,0.19117647058823523,3.0,45.0,7,7,0,186.0,1.0,18.0,34.0,0.5294117647058824,125.0,0.0,5.0,17.0,27.0,13.0,169.0,1.0,157.0,1.0,15.0,22.0,0.6818181818181818,88.0,0.0,3.0,15.0,18.0,12.0,142.0,1.0,True,1446.9429839333432,1396.6633116905161,50.27967224282702,1428.6435493464455,1414.9627462774138,25.0,15.0,0.6666666666666666,23.6,18.2,0.6,19.9,20.2,0.4,28.666666666666668,25.666666666666668,0.3333333333333333,26.8,26.2,0.4,28.6,23.9,0.5,False
2021,15,2021_15_DAL_NYG,2021-12-19,NYG,DAL,6.0,21.0,-15.0,DAL,14.333333333333334,21.333333333333332,0.3333333333333333,,,,,,,,15.2,22.0,0.4,,,,,,,,29.0,24.333333333333332,0.6666666666666666,,,,,,,,27.8,19.0,0.6,,,,,,,,-14.666666666666666,-3.0,-0.3333333333333333,,,,,,,,-12.600000000000001,3.0,-0.19999999999999996,,,,,,,,0.1893939393939394,0.8422712933753943,-0.652877353981455,-11.5,43.0,7,7,0,181.0,0.0,19.0,36.0,0.5277777777777778,124.0,0.0,6.0,32.0,26.0,13.0,149.0,0.0,217.0,1.0,28.0,37.0,0.7567567567567568,126.0,1.0,6.0,33.0,30.0,22.0,184.0,1.0,True,1380.3781524567266,1541.660379234354,-161.28222677762733,1371.314268895245,1550.7242627958356,14.333333333333334,21.333333333333332,0.3333333333333333,15.2,22.0,0.4,17.6,23.6,0.4,29.0,24.333333333333332,0.6666666666666666,27.8,19.0,0.6,29.0,21.8,0.7,False
2021,15,2021_15_GB_BAL,2021-12-19,BAL,GB,30.0,31.0,-1.0,GB,19.0,18.0,0.3333333333333333,,,,,,,,16.6,17.8,0.4,,,,,,,,37.333333333333336,30.666666666666668,0.6666666666666666,,,,,,,,27.2,21.0,0.6,,,,,,,,-18.333333333333336,-12.666666666666668,-0.3333333333333333,,,,,,,,-10.599999999999998,-3.1999999999999993,-0.19999999999999996,,,,,,,,0.2506265664160401,0.7797356828193832,-0.5291091164033431,-9.5,45.5,7,7,0,215.0,2.0,28.0,40.0,0.7,70.0,0.0,2.0,5.0,35.0,26.0,210.0,2.0,268.0,3.0,23.0,31.0,0.7419354838709677,80.0,1.0,3.0,25.0,28.0,20.0,243.0,2.0,True,1608.4075568539831,1687.7648570288536,-79.35730017487049,1595.9998413318417,1700.172572550995,19.0,18.0,0.3333333333333333,16.6,17.8,0.4,22.2,19.9,0.6,37.333333333333336,30.666666666666668,0.6666666666666666,27.2,21.0,0.6,26.0,18.9,0.8,False
2021,15,2021_15_HOU_JAX,2021-12-19,JAX,HOU,16.0,30.0,-14.0,HOU,7.0,26.0,0.0,,,,,,,,9.6,26.2,0.0,,,,,,,,9.0,28.333333333333332,0.0,,,,,,,,11.6,23.0,0.2,,,,,,,,-2.0,-2.333333333333332,0.0,,,,,,,,-2.0,3.1999999999999993,-0.2,,,,,,,,0.7198879551820728,0.30864197530864196,0.41124597987343087,6.0,40.0,7,7,0,210.0,0.0,22.0,38.0,0.5789473684210527,76.0,1.0,4.0,18.0,28.0,18.0,192.0,0.0,209.0,2.0,19.0,30.0,0.6333333333333333,73.0,0.0,2.0,9.0,26.0,17.0,200.0,2.0,True,1259.9740276792436,1350.981329060387,-91.0073013811434,1248.0717756471606,1362.88358109247,7.0,26.0,0.0,9.6,26.2,0.0,12.7,24.9,0.2,9.0,28.333333333333332,0.0,11.6,23.0,0.2,11.0,28.0,0.1,False
2021,15,2021_15_KC_LAC,2021-12-16,LAC,KC,28.0,34.0,-6.0,KC,30.333333333333332,23.666666666666668,0.6666666666666666,,,,,,,,30.4,27.0,0.6,,,,,,,,29.666666666666668,9.0,1.0,,,,,,,,28.6,9.6,1.0,,,,,,,,0.6666666666666643,14.666666666666668,-0.33333333333333337,,,,,,,,1.7999999999999972,17.4,-0.4,,,,,,,,0.39215686274509803,0.6336996336996337,-0.24154277095453563,-3.0,54.0,4,4,0,236.0,2.0,22.0,38.0,0.5789473684210527,166.0,1.0,5.0,36.0,32.0,17.0,200.0,2.0,410.0,3.0,31.0,47.0,0.6595744680851063,44.0,0.0,2.0,18.0,38.0,27.0,372.0,3.0,True,1521.041389411747,1723.2023818982498,-202.16099248650266,1513.4257163537513,1730.8180549562455,30.333333333333332,23.666666666666668,0.6666666666666666,30.4,27.0,0.6,28.4,27.6,0.6,29.666666666666668,9.0,1.0,28.6,9.6,1.0,25.9,17.3,0.8,False
2021,15,2021_15_LV_CLE,2021-12-20,CLE,LV,14.0,16.0,-2.0,LV,15.666666666666666,16.0,0.6666666666666666,,,,,,,,19.0,21.8,0.6,,,,,,,,20.0,32.666666666666664,0.3333333333333333,,,,,,,,17.4,34.2,0.2,,,,,,,,-4.333333333333334,-16.666666666666664,0.3333333333333333,,,,,,,,1.6000000000000014,-12.400000000000002,0.39999999999999997,,,,,,,,0.4329004329004329,0.5951417004048583,-0.16224126750442536,-3.0,41.0,7,7,0,147.0,1.0,20.0,30.0,0.6666666666666666,89.0,1.0,8.0,35.0,20.0,12.0,112.0,1.0,236.0,1.0,25.0,38.0,0.6578947368421053,86.0,0.0,4.0,54.0,31.0,21.0,182.0,1.0,True,1522.3982328034465,1451.5813172310386,70.81691557240788,1503.1814186191784,1470.7981314153067,15.666666666666666,16.0,0.6666666666666666,19.0,21.8,0.6,19.2,22.9,0.5,20.0,32.666666666666664,0.3333333333333333,17.4,34.2,0.2,19.3,28.8,0.3,False
2021,15,2021_15_MIN_CHI,2021-12-20,CHI,MIN,9.0,17.0,-8.0,MIN,22.666666666666668,30.666666666666668,0.3333333333333333,,,,,,,,21.6,27.4,0.2,,,,,,,,29.666666666666668,30.333333333333332,0.3333333333333333,,,,,,,,30.0,28.4,0.6,,,,,,,,-7.0,0.3333333333333357,0.0,,,,,,,,-8.399999999999999,-1.0,-0.39999999999999997,,,,,,,,0.26737967914438504,0.7619047619047619,-0.4945250827603768,-7.0,48.0,8,11,-3,285.0,1.0,26.0,39.0,0.6666666666666666,60.0,0.0,8.0,57.0,26.0,18.0,228.0,1.0,87.0,2.0,12.0,24.0,0.5,122.0,0.0,2.0,2.0,18.0,9.0,82.0,2.0,True,1442.8810294445352,1501.436147304469,-58.555117859933716,1429.5523479013707,1514.7648288476335,22.666666666666668,30.666666666666668,0.3333333333333333,21.6,27.4,0.2,19.1,25.5,0.3,29.666666666666668,30.333333333333332,0.3333333333333333,30.0,28.4,0.6,25.7,25.5,0.5,False
2021,15,2021_15_NE_IND,2021-12-18,IND,NE,27.0,17.0,10.0,IND,34.333333333333336,17.666666666666668,0.6666666666666666,,,,,,,,34.2,20.0,0.8,,,,,,,,25.0,7.666666666666667,1.0,,,,,,,,28.8,7.2,1.0,,,,,,,,9.333333333333336,10.0,-0.33333333333333337,,,,,,,,5.400000000000002,12.8,-0.19999999999999996,,,,,,,,0.5215311004784688,0.504950495049505,0.01658060542896389,-1.0,46.0,14,13,1,57.0,1.0,5.0,12.0,0.4166666666666667,170.0,1.0,1.0,8.0,10.0,4.0,49.0,0.0,299.0,2.0,26.0,45.0,0.5777777777777777,39.0,0.0,4.0,45.0,38.0,22.0,254.0,2.0,True,1554.3216052149544,1613.2940751049066,-58.97246988995221,1573.0116039408451,1594.6040763790159,34.333333333333336,17.666666666666668,0.6666666666666666,34.2,20.0,0.8,31.5,20.3,0.7,25.0,7.666666666666667,1.0,28.8,7.2,1.0,29.6,14.9,0.8,True
2021,15,2021_15_NO_TB,2021-12-19,TB,NO,0.0,9.0,-9.0,NO,33.666666666666664,25.0,1.0,,,,,,,,30.0,22.8,0.8,,,,,,,,17.666666666666668,22.333333333333332,0.3333333333333333,,,,,,,,20.6,26.0,0.2,,,,,,,,15.999999999999996,2.666666666666668,0.6666666666666667,,,,,,,,9.399999999999999,-3.1999999999999993,0.6000000000000001,,,,,,,,0.8381877022653722,0.19342359767891681,0.6447641045864554,11.5,45.5,7,7,0,214.0,0.0,26.0,48.0,0.5416666666666666,116.0,0.0,9.0,41.0,37.0,17.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,4.0,21.0,17.0,9.0,133.0,0.0,True,1660.3209481360486,1581.2117515700493,79.10919656599935,1640.7395150455723,1600.7931846605256,33.666666666666664,25.0,1.0,30.0,22.8,0.8,30.7,20.9,0.8,17.666666666666668,22.333333333333332,0.3333333333333333,20.6,26.0,0.2,23.1,24.3,0.4,False
2021,15,2021_15_NYJ_MIA,2021-12-19,MIA,NYJ,31.0,24.0,7.0,MIA,25.666666666666668,12.0,1.0,,,,,,,,23.2,11.0,1.0,,,,,,,,16.0,25.666666666666668,0.3333333333333333,,,,,,,,16.4,29.2,0.2,,,,,,,,9.666666666666668,-13.666666666666668,0.6666666666666667,,,,,,,,6.800000000000001,-18.2,0.8,,,,,,,,0.8165137614678899,0.2145922746781116,0.6019214867897783,10.5,42.0,14,7,7,196.0,2.0,16.0,27.0,0.5925925925925926,161.0,2.0,1.0,20.0,24.0,14.0,175.0,1.0,170.0,0.0,13.0,23.0,0.5652173913043478,80.0,0.0,1.0,2.0,19.0,12.0,168.0,0.0,True,1494.7163168813695,1306.0543942071376,188.66192267423185,1502.7920760461084,1297.9786350423988,25.666666666666668,12.0,1.0,23.2,11.0,1.0,20.9,20.6,0.5,16.0,25.666666666666668,0.3333333333333333,16.4,29.2,0.2,20.6,32.7,0.3,True
2021,15,2021_15_SEA_LA,2021-12-21,LAR,SEA,20.0,10.0,10.0,LAR,31.666666666666668,22.0,0.6666666666666666,,,,,,,,24.2,25.0,0.4,,,,,,,,26.0,17.666666666666668,0.6666666666666666,,,,,,,,18.2,18.6,0.4,,,,,,,,5.666666666666668,4.333333333333332,0.0,,,,,,,,6.0,6.399999999999999,0.0,,,,,,,,0.7787610619469026,0.25125628140703515,0.5275047805398675,7.5,47.0,6,7,-1,,,,,,,,,,,,,,156.0,0.0,17.0,31.0,0.5483870967741935,80.0,1.0,5.0,16.0,22.0,12.0,140.0,0.0,True,1605.1023126705063,1536.8132419517137,68.28907071879257,1617.9973661838444,1523.9181884383756,31.666666666666668,22.0,0.6666666666666666,24.2,25.0,0.4,27.1,23.1,0.6,26.0,17.666666666666668,0.6666666666666666,18.2,18.6,0.4,19.7,18.3,0.4,True
2021,15,2021_15_TEN_PIT,2021-12-19,PIT,TEN,19.0,13.0,6.0,PIT,19.333333333333332,32.0,0.3333333333333333,,,,,,,,22.2,30.6,0.2,,,,,,,,15.333333333333334,19.333333333333332,0.3333333333333333,,,,,,,,19.4,19.0,0.6,,,,,,,,3.9999999999999982,12.666666666666668,0.0,,,,,,,,2.8000000000000007,11.600000000000001,-0.39999999999999997,,,,,,,,0.5475113122171946,0.4784688995215311,0.06904241269566352,1.0,44.0,10,7,3,148.0,0.0,16.0,25.0,0.64,18.0,0.0,2.0,8.0,20.0,14.0,140.0,0.0,153.0,0.0,23.0,32.0,0.71875,183.0,0.0,9.0,62.0,20.0,14.0,91.0,0.0,True,1533.8315181763428,1618.3208520360972,-84.48933385975442,1553.6474700777685,1598.5049001346715,19.333333333333332,32.0,0.3333333333333333,22.2,30.6,0.2,22.2,25.6,0.5,15.333333333333334,19.333333333333332,0.3333333333333333,19.4,19.0,0.6,25.3,20.6,0.7,True
2021,15,2021_15_WAS_PHI,2021-12-21,PHI,WAS,27.0,17.0,10.0,PHI,26.666666666666668,20.0,0.6666666666666666,,,,,,,,26.8,20.0,0.6,,,,,,,,18.0,19.0,0.6666666666666666,,,,,,,,22.0,19.4,0.8,,,,,,,,8.666666666666668,1.0,0.0,,,,,,,,4.800000000000001,0.6000000000000014,-0.20000000000000007,,,,,,,,0.8230088495575221,0.20833333333333334,0.6146755162241887,10.0,39.5,14,7,7,296.0,1.0,20.0,26.0,0.7692307692307693,200.0,0.0,2.0,15.0,23.0,18.0,281.0,1.0,194.0,0.0,20.0,31.0,0.6451612903225806,51.0,2.0,6.0,39.0,23.0,14.0,155.0,0.0,True,1451.5170175432704,1444.1438564171626,7.373161126107789,1467.1775218887713,1428.4833520716618,26.666666666666668,20.0,0.6666666666666666,26.8,20.0,0.6,27.3,22.7,0.5,18.0,19.0,0.6666666666666666,22.0,19.4,0.8,19.9,23.2,0.5,True
2021,16,2021_16_BAL_CIN,2021-12-26,CIN,BAL,41.0,21.0,20.0,CIN,20.0,25.666666666666668,0.3333333333333333,,,,,,,,26.6,20.0,0.6,,,,,,,,23.666666666666668,25.0,0.0,,,,,,,,20.6,19.6,0.4,,,,,,,,-3.666666666666668,0.6666666666666679,0.3333333333333333,,,,,,,,6.0,0.3999999999999986,0.19999999999999996,,,,,,,,0.7867803837953091,0.24630541871921183,0.5404749650760973,7.5,43.0,7,7,0,525.0,4.0,37.0,46.0,0.8043478260869565,66.0,1.0,8.0,76.0,37.0,29.0,449.0,3.0,304.0,2.0,28.0,40.0,0.7,29.0,1.0,3.0,15.0,34.0,25.0,289.0,2.0,True,1414.9627462774138,1595.9998413318417,-181.03709505442794,1438.6191115962547,1572.3434760130008,20.0,25.666666666666668,0.3333333333333333,26.6,20.0,0.6,27.7,22.8,0.5,23.666666666666668,25.0,0.0,20.6,19.6,0.4,22.9,22.3,0.5,True
2021,16,2021_16_BUF_NE,2021-12-26,NE,BUF,21.0,33.0,-12.0,BUF,22.333333333333332,16.666666666666668,0.6666666666666666,,,,,,,,27.4,11.4,0.8,,,,,,,,22.666666666666668,20.333333333333332,0.3333333333333333,,,,,,,,22.8,21.6,0.4,,,,,,,,-0.3333333333333357,-3.6666666666666643,0.3333333333333333,,,,,,,,4.599999999999998,-10.200000000000001,0.4,,,,,,,,0.5327102803738317,0.49504950495049505,0.03766077542333668,1.0,43.5,7,7,0,145.0,0.0,14.0,32.0,0.4375,107.0,3.0,3.0,29.0,24.0,11.0,116.0,0.0,314.0,3.0,30.0,47.0,0.6382978723404256,51.0,1.0,6.0,52.0,35.0,23.0,254.0,3.0,True,1594.6040763790159,1604.811572249381,-10.207495870365165,1579.074013733438,1620.3416348949588,22.333333333333332,16.666666666666668,0.6666666666666666,27.4,11.4,0.8,29.6,15.7,0.8,22.666666666666668,20.333333333333332,0.3333333333333333,22.8,21.6,0.4,26.0,19.9,0.5,False
2021,16,2021_16_CHI_SEA,2021-12-26,SEA,CHI,24.0,25.0,-1.0,CHI,24.333333333333332,18.666666666666668,0.6666666666666666,,,,,,,,20.2,19.2,0.4,,,,,,,,20.333333333333332,31.666666666666668,0.0,,,,,,,,18.0,25.0,0.2,,,,,,,,4.0,-13.0,0.6666666666666666,,,,,,,,2.1999999999999993,-5.800000000000001,0.2,,,,,,,,0.7578692493946732,0.2717391304347826,0.48613011895989056,7.0,41.0,7,6,1,181.0,2.0,16.0,27.0,0.5925925925925926,150.0,1.0,4.0,23.0,22.0,12.0,158.0,2.0,250.0,1.0,24.0,35.0,0.6857142857142857,78.0,2.0,9.0,70.0,23.0,15.0,180.0,1.0,True,1523.9181884383756,1429.5523479013707,94.36584053700494,1503.6762802901471,1449.7942560495992,24.333333333333332,18.666666666666668,0.6666666666666666,20.2,19.2,0.4,17.9,18.2,0.3,20.333333333333332,31.666666666666668,0.0,18.0,25.0,0.2,17.6,25.8,0.2,False
2021,16,2021_16_CLE_GB,2021-12-25,GB,CLE,24.0,22.0,2.0,GB,37.333333333333336,29.333333333333332,1.0,,,,,,,,32.0,24.4,0.8,,,,,,,,16.0,18.0,0.3333333333333333,,,,,,,,13.6,21.8,0.4,,,,,,,,21.333333333333336,11.333333333333332,0.6666666666666667,,,,,,,,18.4,2.599999999999998,0.4,,,,,,,,0.8113207547169812,0.22573363431151242,0.5855871204054688,7.5,46.5,6,6,0,202.0,3.0,24.0,34.0,0.7058823529411765,107.0,0.0,8.0,36.0,25.0,16.0,166.0,3.0,222.0,2.0,21.0,36.0,0.5833333333333334,184.0,1.0,4.0,66.0,28.0,15.0,150.0,2.0,True,1700.172572550995,1503.1814186191784,196.9911539318166,1707.9622936377218,1495.3916975324516,37.333333333333336,29.333333333333332,1.0,32.0,24.4,0.8,26.4,20.2,0.8,16.0,18.0,0.3333333333333333,13.6,21.8,0.4,19.2,23.8,0.4,True
2021,16,2021_16_DEN_LV,2021-12-26,LV,DEN,17.0,13.0,4.0,LV,13.333333333333334,26.333333333333332,0.3333333333333333,,,,,,,,17.8,28.8,0.4,,,,,,,,19.0,15.666666666666666,0.3333333333333333,,,,,,,,19.6,18.0,0.4,,,,,,,,-5.666666666666666,10.666666666666666,0.0,,,,,,,,-1.8000000000000007,10.8,0.0,,,,,,,,0.504950495049505,0.5215311004784688,-0.01658060542896389,-1.0,42.0,7,7,0,201.0,1.0,20.0,25.0,0.8,155.0,1.0,3.0,0.0,20.0,17.0,201.0,1.0,153.0,0.0,15.0,22.0,0.6818181818181818,8.0,1.0,3.0,12.0,19.0,12.0,141.0,0.0,True,1470.7981314153067,1428.6435493464455,42.154582068861146,1484.866311400433,1414.5753693613192,13.333333333333334,26.333333333333332,0.3333333333333333,17.8,28.8,0.4,19.5,27.4,0.4,19.0,15.666666666666666,0.3333333333333333,19.6,18.0,0.4,20.2,19.4,0.4,True
2021,16,2021_16_DET_ATL,2021-12-26,ATL,DET,20.0,16.0,4.0,ATL,19.666666666666668,27.333333333333332,0.3333333333333333,,,,,,,,16.0,24.2,0.4,,,,,,,,23.0,25.666666666666668,0.6666666666666666,,,,,,,,18.6,21.2,0.4,,,,,,,,-3.333333333333332,1.6666666666666643,-0.3333333333333333,,,,,,,,-2.6000000000000014,3.0,0.0,,,,,,,,0.7885835095137421,0.24449877750611246,0.5440847320076296,7.5,42.5,7,7,0,215.0,1.0,18.0,24.0,0.75,42.0,1.0,2.0,6.0,19.0,16.0,209.0,1.0,187.0,1.0,24.0,34.0,0.7058823529411765,106.0,0.0,3.0,22.0,29.0,20.0,180.0,1.0,True,1426.4354946778537,1324.0954122043015,102.34008247355223,1437.85429502338,1312.6766118587752,19.666666666666668,27.333333333333332,0.3333333333333333,16.0,24.2,0.4,18.0,25.6,0.5,23.0,25.666666666666668,0.6666666666666666,18.6,21.2,0.4,16.2,24.7,0.2,True
2021,16,2021_16_IND_ARI,2021-12-25,ARI,IND,16.0,22.0,-6.0,IND,22.666666666666668,27.333333333333332,0.3333333333333333,,,,,,,,20.2,25.8,0.4,,,,,,,,29.666666666666668,18.333333333333332,0.6666666666666666,,,,,,,,30.6,17.4,0.8,,,,,,,,-7.0,9.0,-0.3333333333333333,,,,,,,,-10.400000000000002,8.400000000000002,-0.4,,,,,,,,0.6168582375478927,0.411522633744856,0.20533560380303673,3.0,48.0,6,6,0,245.0,1.0,27.0,43.0,0.627906976744186,59.0,1.0,8.0,71.0,30.0,19.0,167.0,1.0,225.0,2.0,18.0,28.0,0.6428571428571429,119.0,0.0,1.0,7.0,25.0,17.0,218.0,2.0,True,1517.4942854323956,1573.0116039408451,-55.517318508449534,1504.0294122832684,1586.4764770899724,22.666666666666668,27.333333333333332,0.3333333333333333,20.2,25.8,0.4,23.8,19.9,0.6,29.666666666666668,18.333333333333332,0.6666666666666666,30.6,17.4,0.8,31.5,20.3,0.7,False
2021,16,2021_16_JAX_NYJ,2021-12-26,NYJ,JAX,26.0,21.0,5.0,NYJ,17.0,31.333333333333332,0.0,,,,,,,,17.8,26.4,0.2,,,,,,,,7.666666666666667,29.0,0.0,,,,,,,,9.4,27.6,0.0,,,,,,,,9.333333333333332,2.333333333333332,0.0,,,,,,,,8.4,-1.2000000000000028,0.2,,,,,,,,0.5555555555555556,0.4672897196261682,0.08826583592938736,2.5,42.5,7,7,0,102.0,1.0,14.0,22.0,0.6363636363636364,175.0,0.0,3.0,10.0,16.0,10.0,91.0,0.0,280.0,0.0,26.0,39.0,0.6666666666666666,70.0,1.0,2.0,15.0,31.0,24.0,265.0,0.0,True,1297.9786350423988,1248.0717756471606,49.90685939523814,1311.6960171084988,1234.3543935810605,17.0,31.333333333333332,0.0,17.8,26.4,0.2,20.3,33.4,0.2,7.666666666666667,29.0,0.0,9.4,27.6,0.0,12.2,25.5,0.2,True
2021,16,2021_16_LAC_HOU,2021-12-26,HOU,LAC,41.0,29.0,12.0,HOU,14.333333333333334,26.666666666666668,0.3333333333333333,,,,,,,,15.8,22.8,0.4,,,,,,,,35.333333333333336,25.666666666666668,0.6666666666666666,,,,,,,,32.0,28.4,0.6,,,,,,,,-21.0,1.0,-0.3333333333333333,,,,,,,,-16.2,-5.599999999999998,-0.19999999999999996,,,,,,,,0.16666666666666666,0.8685939553219448,-0.7019272886552782,-13.5,46.0,7,10,-3,254.0,2.0,21.0,27.0,0.7777777777777778,183.0,2.0,2.0,0.0,25.0,19.0,254.0,2.0,336.0,1.0,27.0,35.0,0.7714285714285715,71.0,2.0,9.0,112.0,24.0,18.0,224.0,1.0,True,1362.88358109247,1513.4257163537513,-150.54213526128137,1385.4127232600492,1490.896574186172,14.333333333333334,26.666666666666668,0.3333333333333333,15.8,22.8,0.4,14.0,25.6,0.2,35.333333333333336,25.666666666666668,0.6666666666666666,32.0,28.4,0.6,28.4,29.6,0.5,True
2021,16,2021_16_LA_MIN,2021-12-26,MIN,LAR,23.0,30.0,-7.0,LAR,26.666666666666668,22.0,0.6666666666666666,,,,,,,,28.0,26.2,0.6,,,,,,,,29.0,13.333333333333334,1.0,,,,,,,,25.0,21.4,0.6,,,,,,,,-2.333333333333332,8.666666666666666,-0.33333333333333337,,,,,,,,3.0,4.800000000000001,0.0,,,,,,,,0.3875968992248062,0.6389891696750902,-0.251392270450284,-3.5,48.5,6,7,-1,315.0,1.0,27.0,38.0,0.7105263157894737,49.0,1.0,5.0,34.0,27.0,20.0,268.0,1.0,,,,,,,,,,,,,,True,1514.7648288476335,1617.9973661838444,-103.23253733621095,1503.3837303721612,1629.3784646593167,26.666666666666668,22.0,0.6666666666666666,28.0,26.2,0.6,26.7,25.0,0.6,29.0,13.333333333333334,1.0,25.0,21.4,0.6,27.1,20.4,0.7,False
