season,week,game_id,home_game_date,home_team,away_team,home_points_for,away_points_for,point_diff,winner,home_prior_pf_avg_3,home_prior_pa_avg_3,home_prior_win_pct_3,home_prior_away_moneyline_3,home_prior_home_moneyline_3,home_prior_spread_line_3,home_prior_total_line_3,home_prior_away_rest_3,home_prior_home_rest_3,home_prior_off_epa_per_play_3,home_prior_off_success_rate_3,home_prior_off_explosive_rate_3,home_prior_off_turnover_rate_3,home_prior_def_success_rate_allowed_3,home_prior_def_explosive_rate_allowed_3,home_prior_def_epa_per_play_3,home_prior_def_takeaway_rate_3,home_prior_pf_avg_5,home_prior_pa_avg_5,home_prior_win_pct_5,home_prior_away_moneyline_5,home_prior_home_moneyline_5,home_prior_spread_line_5,home_prior_total_line_5,home_prior_away_rest_5,home_prior_home_rest_5,home_prior_off_epa_per_play_5,home_prior_off_success_rate_5,home_prior_off_explosive_rate_5,home_prior_off_turnover_rate_5,home_prior_def_success_rate_allowed_5,home_prior_def_explosive_rate_allowed_5,home_prior_def_epa_per_play_5,home_prior_def_takeaway_rate_5,away_prior_pf_avg_3,away_prior_pa_avg_3,away_prior_win_pct_3,away_prior_away_moneyline_3,away_prior_home_moneyline_3,away_prior_spread_line_3,away_prior_total_line_3,away_prior_away_rest_3,away_prior_home_rest_3,away_prior_off_epa_per_play_3,away_prior_off_success_rate_3,away_prior_off_explosive_rate_3,away_prior_off_turnover_rate_3,away_prior_def_success_rate_allowed_3,away_prior_def_explosive_rate_allowed_3,away_prior_def_epa_per_play_3,away_prior_def_takeaway_rate_3,away_prior_pf_avg_5,away_prior_pa_avg_5,away_prior_win_pct_5,away_prior_away_moneyline_5,away_prior_home_moneyline_5,away_prior_spread_line_5,away_prior_total_line_5,away_prior_away_rest_5,away_prior_home_rest_5,away_prior_off_epa_per_play_5,away_prior_off_success_rate_5,away_prior_off_explosive_rate_5,away_prior_off_turnover_rate_5,away_prior_def_success_rate_allowed_5,away_prior_def_explosive_rate_allowed_5,away_prior_def_epa_per_play_5,away_prior_def_takeaway_rate_5,home_minus_away_pf_avg_3,home_minus_away_pa_avg_3,home_minus_away_win_pct_3,home_minus_away_away_moneyline_3,home_minus_away_home_moneyline_3,home_minus_away_spread_line_3,home_minus_away_total_line_3,home_minus_away_away_rest_3,home_minus_away_home_rest_3,home_minus_away_off_epa_per_play_3,home_minus_away_off_success_rate_3,home_minus_away_off_explosive_rate_3,home_minus_away_off_turnover_rate_3,home_minus_away_def_success_rate_allowed_3,home_minus_away_def_explosive_rate_allowed_3,home_minus_away_def_epa_per_play_3,home_minus_away_def_takeaway_rate_3,home_minus_away_pf_avg_5,home_minus_away_pa_avg_5,home_minus_away_win_pct_5,home_minus_away_away_moneyline_5,home_minus_away_home_moneyline_5,home_minus_away_spread_line_5,home_minus_away_total_line_5,home_minus_away_away_rest_5,home_minus_away_home_rest_5,home_minus_away_off_epa_per_play_5,home_minus_away_off_success_rate_5,home_minus_away_off_explosive_rate_5,home_minus_away_off_turnover_rate_5,home_minus_away_def_success_rate_allowed_5,home_minus_away_def_explosive_rate_allowed_5,home_minus_away_def_epa_per_play_5,home_minus_away_def_takeaway_rate_5,home_moneyline_prob,away_moneyline_prob,moneyline_prob_diff,spread_line,total_line,home_rest,away_rest,rest_diff,home_player_team_qb_pass_yards,home_player_team_qb_pass_tds,home_player_team_qb_completions,home_player_team_qb_attempts,home_player_team_qb_completion_pct,home_player_team_rb_rush_yards,home_player_team_rb_rush_tds,home_player_team_rb_receptions,home_player_team_rb_receiving_yards,home_player_team_wr_targets,home_player_team_wr_receptions,home_player_team_wr_receiving_yards,home_player_team_wr_receiving_tds,away_player_team_qb_pass_yards,away_player_team_qb_pass_tds,away_player_team_qb_completions,away_player_team_qb_attempts,away_player_team_qb_completion_pct,away_player_team_rb_rush_yards,away_player_team_rb_rush_tds,away_player_team_rb_receptions,away_player_team_rb_receiving_yards,away_player_team_wr_targets,away_player_team_wr_receptions,away_player_team_wr_receiving_yards,away_player_team_wr_receiving_tds,has_home_team,home_elo_pre,away_elo_pre,elo_diff_pre,home_elo_post,away_elo_post,time_key,home_rolling_pf_3,home_rolling_pa_3,home_rolling_win_pct_3,home_rolling_pf_5,home_rolling_pa_5,home_rolling_win_pct_5,home_rolling_pf_10,home_rolling_pa_10,home_rolling_win_pct_10,away_rolling_pf_3,away_rolling_pa_3,away_rolling_win_pct_3,away_rolling_pf_5,away_rolling_pa_5,away_rolling_win_pct_5,away_rolling_pf_10,away_rolling_pa_10,away_rolling_win_pct_10,home_qb_completion_pct,away_qb_completion_pct,home_win,home_team_ARI,home_team_ATL,home_team_BAL,home_team_BUF,home_team_CAR,home_team_CHI,home_team_CIN,home_team_CLE,home_team_DAL,home_team_DEN,home_team_DET,home_team_GB,home_team_HOU,home_team_IND,home_team_JAX,home_team_KC,home_team_LAC,home_team_LAR,home_team_LV,home_team_MIA,home_team_MIN,home_team_NE,home_team_NO,home_team_NYG,home_team_NYJ,home_team_PHI,home_team_PIT,home_team_SEA,home_team_SF,home_team_TB,home_team_TEN,home_team_WAS,away_team_ARI,away_team_ATL,away_team_BAL,away_team_BUF,away_team_CAR,away_team_CHI,away_team_CIN,away_team_CLE,away_team_DAL,away_team_DEN,away_team_DET,away_team_GB,away_team_HOU,away_team_IND,away_team_JAX,away_team_KC,away_team_LAC,away_team_LAR,away_team_LV,away_team_MIA,away_team_MIN,away_team_NE,away_team_NO,away_team_NYG,away_team_NYJ,away_team_PHI,away_team_PIT,away_team_SEA,away_team_SF,away_team_TB,away_team_TEN,away_team_WAS
2014,19,2014_19_DAL_GB,2015-01-11,GB,DAL,26.0,21.0,5.0,GB,21.0,14.666666666666666,0.6666666666666666,-152.0,91.66666666666667,-2.0,48.166666666666664,6.666666666666667,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,20.4,0.8,55.6,-123.0,2.1,51.2,7.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.666666666666664,14.666666666666666,1.0,47.0,-72.0,1.1666666666666667,49.333333333333336,7.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8,19.8,1.0,19.6,-41.4,0.7,50.6,7.6,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.666666666666664,0.0,-0.33333333333333337,-199.0,163.66666666666669,-3.166666666666667,-1.1666666666666714,-0.33333333333333304,-0.33333333333333304,,,,,,,,,-11.399999999999999,0.5999999999999979,-0.19999999999999996,36.0,-81.6,1.4000000000000001,0.6000000000000014,-0.5999999999999996,0.0,,,,,,,,,0.696969696969697,0.32786885245901637,0.36910084451068065,5.5,52.5,14,7,7,316.0,3.0,24.0,35.0,0.6857142857142857,117.0,0.0,1.0,10.0,32.0,22.0,299.0,3.0,191.0,2.0,15.0,19.0,0.7894736842105263,138.0,1.0,1.0,5.0,16.0,13.0,185.0,1.0,True,1603.534874001463,1613.5428283581139,-10.007954356650771,1619.9956299029018,1597.0820724566752,201419,21.0,14.666666666666666,0.6666666666666666,26.4,20.4,0.8,32.5,21.8,0.8,36.666666666666664,14.666666666666666,1.0,37.8,19.8,1.0,29.5,22.5,0.7,0.6857142857142857,0.7894736842105263,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,19,2014_19_IND_DEN,2015-01-11,DEN,IND,13.0,24.0,-11.0,IND,32.333333333333336,20.333333333333332,0.6666666666666666,181.66666666666666,-319.3333333333333,3.0,48.333333333333336,7.333333333333333,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.8,0.8,158.0,-293.4,3.8,48.2,7.2,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.666666666666668,0.6666666666666666,7.0,-33.0,-0.16666666666666666,48.833333333333336,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,19.2,0.8,28.0,-54.0,0.7,49.1,7.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.333333333333336,-0.3333333333333357,0.0,174.66666666666666,-286.3333333333333,3.1666666666666665,-0.5,0.33333333333333304,-1.0,,,,,,,,,9.600000000000001,-0.3999999999999986,0.0,130.0,-239.39999999999998,3.0999999999999996,-0.8999999999999986,0.20000000000000018,0.0,,,,,,,,,0.8148148148148148,0.20964360587002095,0.6051712089447938,9.5,53.5,14,7,7,211.0,1.0,26.0,46.0,0.5652173913043478,88.0,0.0,6.0,29.0,39.0,20.0,182.0,1.0,265.0,2.0,27.0,43.0,0.627906976744186,77.0,1.0,9.0,44.0,33.0,18.0,221.0,2.0,True,1593.74934723835,1586.8252188193655,6.924128418984537,1577.4305215494796,1603.144044508236,201419,32.333333333333336,20.333333333333332,0.6666666666666666,30.0,18.8,0.8,29.3,23.3,0.7,20.0,20.666666666666668,0.6666666666666666,20.4,19.2,0.8,26.8,24.3,0.7,0.5652173913043478,0.627906976744186,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,20,2014_20_GB_SEA,2015-01-18,SEA,GB,28.0,22.0,6.0,SEA,28.666666666666668,9.666666666666666,1.0,208.33333333333334,-297.3333333333333,5.0,39.333333333333336,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,10.0,1.0,174.2,-242.2,4.7,40.8,7.6,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.333333333333332,14.666666666666666,1.0,-26.333333333333332,-36.666666666666664,1.0,49.166666666666664,7.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,20.4,0.8,67.8,-137.0,2.6,50.3,7.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333357,-5.0,0.0,234.66666666666669,-260.66666666666663,4.0,-9.833333333333329,0.0,0.6666666666666661,,,,,,,,,-1.0,-10.399999999999999,0.19999999999999996,106.39999999999999,-105.19999999999999,2.1,-9.5,0.5999999999999996,0.8000000000000007,,,,,,,,,0.7840172786177105,0.2403846153846154,0.5436326632330951,8.5,44.5,8,7,1,209.0,1.0,14.0,29.0,0.4827586206896552,165.0,1.0,2.0,24.0,23.0,11.0,177.0,1.0,178.0,1.0,19.0,34.0,0.5588235294117647,117.0,0.0,1.0,0.0,27.0,17.0,175.0,1.0,True,1624.9942296240074,1619.9956299029018,4.99859972110562,1640.7640514811942,1604.225808045715,201420,28.666666666666668,9.666666666666666,1.0,25.4,10.0,1.0,25.3,12.1,0.9,25.333333333333332,14.666666666666666,1.0,26.4,20.4,0.8,31.3,22.2,0.8,0.4827586206896552,0.5588235294117647,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,20,2014_20_IND_NE,2015-01-18,NE,IND,45.0,7.0,38.0,NE,20.333333333333332,21.333333333333332,0.6666666666666666,0.3333333333333333,-41.0,0.5,46.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,18.2,0.8,30.8,-71.4,1.4,48.0,7.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.666666666666668,11.0,1.0,79.33333333333333,-120.33333333333333,1.8333333333333333,49.0,7.0,10.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,17.0,0.8,134.2,-169.8,3.2,49.8,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.333333333333336,10.333333333333332,-0.33333333333333337,-79.0,79.33333333333333,-1.3333333333333333,-3.0,0.0,-1.333333333333334,,,,,,,,,4.800000000000001,1.1999999999999993,0.0,-103.39999999999999,98.4,-1.8000000000000003,-1.7999999999999972,0.0,-0.8000000000000007,,,,,,,,,0.7619047619047619,0.26246719160104987,0.499437570303712,7.0,52.0,8,7,1,226.0,3.0,23.0,35.0,0.6571428571428571,154.0,3.0,3.0,41.0,29.0,18.0,168.0,1.0,126.0,0.0,12.0,33.0,0.36363636363636365,65.0,1.0,3.0,15.0,24.0,9.0,111.0,0.0,True,1613.0853364476854,1603.144044508236,9.941291939449457,1628.6276479350943,1587.6017330208272,201420,20.333333333333332,21.333333333333332,0.6666666666666666,25.0,18.2,0.8,31.6,19.0,0.8,25.666666666666668,11.0,1.0,20.2,17.0,0.8,25.8,20.5,0.8,0.6571428571428571,0.36363636363636365,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,21,2014_21_NE_SEA,2015-02-01,SEA,NE,24.0,28.0,-4.0,NE,26.333333333333332,15.0,1.0,443.6666666666667,-531.0,11.0,42.0,7.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,11.6,1.0,262.0,-337.0,6.7,40.1,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.666666666666668,18.333333333333332,0.6666666666666666,244.0,-276.0,6.166666666666667,47.666666666666664,7.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,16.8,0.8,128.6,-172.6,3.6,47.8,7.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3333333333333357,-3.333333333333332,0.33333333333333337,199.66666666666669,-255.0,4.833333333333333,-5.666666666666664,0.0,0.0,,,,,,,,,-3.1999999999999993,-5.200000000000001,0.19999999999999996,133.4,-164.4,3.1,-7.699999999999996,0.0,0.5999999999999996,,,,,,,,,0.5121951219512195,0.5121951219512195,0.0,-1.0,47.0,14,14,0,247.0,2.0,12.0,21.0,0.5714285714285714,123.0,1.0,1.0,31.0,18.0,11.0,216.0,2.0,328.0,4.0,37.0,50.0,0.74,53.0,0.0,11.0,64.0,37.0,25.0,258.0,4.0,True,1640.7640514811942,1628.6276479350943,12.136403546099928,1624.2053766568386,1645.18632275945,201421,26.333333333333332,15.0,1.0,26.2,11.6,1.0,25.1,11.9,0.9,29.666666666666668,18.333333333333332,0.6666666666666666,29.4,16.8,0.8,31.0,17.4,0.8,0.5714285714285714,0.74,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2015,1,2015_01_BAL_DEN,2015-09-13,DEN,BAL,19.0,13.0,6.0,DEN,29.333333333333332,25.0,0.3333333333333333,370.6666666666667,-523.0,7.5,49.833333333333336,7.333333333333333,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,20.4,0.6,253.6,-359.6,5.5,49.1,7.2,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,20.666666666666668,0.6666666666666666,387.3333333333333,-484.0,8.0,45.0,6.666666666666667,8.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,19.8,0.6,311.6,-407.2,6.4,44.3,6.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333333333333332,4.333333333333332,-0.3333333333333333,-16.66666666666663,-39.0,-0.5,4.833333333333336,0.6666666666666661,0.6666666666666679,,,,,,,,,4.0,0.5999999999999979,0.0,-58.00000000000003,47.599999999999966,-0.9000000000000004,4.800000000000004,0.40000000000000036,0.40000000000000036,,,,,,,,,0.6875,0.3367003367003367,0.3507996632996633,4.5,46.5,7,7,0,175.0,0.0,24.0,40.0,0.6,70.0,0.0,4.0,19.0,32.0,20.0,156.0,0.0,117.0,0.0,18.0,32.0,0.5625,73.0,0.0,5.0,17.0,20.0,9.0,83.0,0.0,True,1577.4305215494796,1544.1220217602345,33.30849978924516,1591.901290620312,1529.651252689402,201501,29.333333333333332,25.0,0.3333333333333333,26.8,20.4,0.6,27.1,23.6,0.6,27.0,20.666666666666668,0.6666666666666666,22.8,19.8,0.6,25.3,22.3,0.6,0.6,0.5625,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015,1,2015_01_CAR_JAX,2015-09-13,JAX,CAR,9.0,20.0,-11.0,CAR,16.666666666666668,18.666666666666668,0.3333333333333333,386.6666666666667,-465.3333333333333,8.833333333333334,40.666666666666664,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,21.4,0.4,146.8,-203.2,3.4,41.5,7.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,16.666666666666668,0.6666666666666666,300.3333333333333,-356.6666666666667,7.166666666666667,41.833333333333336,6.666666666666667,8.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,16.0,0.8,255.6,-298.2,6.2,41.3,6.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.333333333333332,2.0,-0.3333333333333333,86.33333333333337,-108.66666666666663,1.666666666666667,-1.1666666666666714,0.33333333333333304,-2.666666666666666,,,,,,,,,-5.199999999999999,5.399999999999999,-0.4,-108.79999999999998,95.0,-2.8000000000000003,0.20000000000000284,0.20000000000000018,-1.5999999999999996,,,,,,,,,0.4329004329004329,0.5918367346938775,-0.15893630179344465,-3.0,41.0,7,7,0,183.0,1.0,22.0,40.0,0.55,70.0,0.0,7.0,51.0,30.0,15.0,132.0,1.0,175.0,1.0,18.0,31.0,0.5806451612903226,58.0,0.0,6.0,28.0,23.0,11.0,141.0,1.0,True,1388.0267358478031,1497.8820341852606,-109.8552983374575,1376.923646410828,1508.9851236222357,201501,16.666666666666668,18.666666666666668,0.3333333333333333,17.6,21.4,0.4,16.8,22.7,0.3,26.0,16.666666666666668,0.6666666666666666,22.8,16.0,0.8,21.6,21.3,0.5,0.55,0.5806451612903226,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015,1,2015_01_CIN_OAK,2015-09-13,LV,CIN,13.0,33.0,-20.0,CIN,17.666666666666668,34.0,0.3333333333333333,352.6666666666667,-514.6666666666666,6.833333333333333,44.166666666666664,7.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,33.4,0.4,190.4,-303.8,3.8,43.1,8.2,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.333333333333332,27.0,0.3333333333333333,42.333333333333336,-60.333333333333336,1.0,47.333333333333336,7.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,24.6,0.4,75.8,-91.8,1.7,46.6,7.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6666666666666643,7.0,0.0,310.33333333333337,-454.3333333333333,5.833333333333333,-3.1666666666666714,0.0,-0.6666666666666661,,,,,,,,,-7.6,8.799999999999997,0.0,114.60000000000001,-212.0,2.0999999999999996,-3.5,1.1999999999999993,-0.40000000000000036,,,,,,,,,0.423728813559322,0.6,-0.17627118644067796,-3.0,43.0,7,7,0,203.0,2.0,30.0,43.0,0.6976744186046512,55.0,0.0,11.0,68.0,28.0,16.0,109.0,0.0,269.0,2.0,25.0,34.0,0.7352941176470589,126.0,2.0,7.0,49.0,27.0,18.0,220.0,2.0,True,1409.5780750515614,1543.659041423665,-134.0809663721036,1399.4634215291105,1553.773694946116,201501,17.666666666666668,34.0,0.3333333333333333,15.4,33.4,0.4,16.1,29.4,0.3,21.333333333333332,27.0,0.3333333333333333,23.0,24.6,0.4,21.4,20.6,0.6,0.6976744186046512,0.7352941176470589,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015,1,2015_01_CLE_NYJ,2015-09-13,NYJ,CLE,31.0,10.0,21.0,NYJ,23.0,17.333333333333332,0.6666666666666666,-118.33333333333333,77.33333333333333,-2.1666666666666665,43.333333333333336,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,19.6,0.4,-93.0,56.6,-1.7,42.4,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,22.333333333333332,0.0,365.6666666666667,-458.3333333333333,7.5,41.333333333333336,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,23.6,0.0,219.8,-281.8,4.5,43.2,7.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.333333333333332,-5.0,0.6666666666666666,-484.0,535.6666666666666,-9.666666666666666,2.0,0.0,0.0,,,,,,,,,9.799999999999999,-4.0,0.4,-312.8,338.40000000000003,-6.2,-0.8000000000000043,0.0,0.20000000000000018,,,,,,,,,0.6491228070175439,0.37593984962406013,0.27318295739348375,3.5,39.0,7,7,0,179.0,2.0,15.0,24.0,0.625,153.0,2.0,3.0,25.0,19.0,12.0,154.0,2.0,231.0,1.0,18.0,32.0,0.5625,46.0,0.0,4.0,27.0,27.0,14.0,204.0,1.0,True,1420.2499947609322,1456.1036218079648,-35.85362704703266,1437.8952791174563,1438.4583374514407,201501,23.0,17.333333333333332,0.6666666666666666,21.2,19.6,0.4,18.7,24.3,0.3,7.666666666666667,22.333333333333332,0.0,11.4,23.6,0.0,15.9,19.8,0.4,0.625,0.5625,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015,1,2015_01_DET_SD,2015-09-13,LAC,DET,33.0,28.0,5.0,LAC,18.333333333333332,25.333333333333332,0.3333333333333333,21.0,-36.333333333333336,0.3333333333333333,44.0,7.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,26.4,0.4,22.2,-42.6,0.7,46.1,7.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,22.666666666666668,0.3333333333333333,55.666666666666664,-102.0,1.6666666666666667,46.166666666666664,7.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19.8,0.6,176.0,-227.2,4.7,44.6,7.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6666666666666679,2.6666666666666643,0.0,-34.666666666666664,65.66666666666666,-1.3333333333333335,-2.1666666666666643,0.0,0.0,,,,,,,,,-1.3999999999999986,6.599999999999998,-0.19999999999999996,-153.8,184.6,-4.0,1.5,0.0,-0.8000000000000007,,,,,,,,,0.6428571428571429,0.3816793893129771,0.2611777535441658,3.5,45.5,7,7,0,403.0,2.0,34.0,41.0,0.8292682926829268,98.0,2.0,7.0,52.0,31.0,27.0,351.0,2.0,246.0,2.0,19.0,30.0,0.6333333333333333,70.0,1.0,8.0,108.0,20.0,11.0,138.0,1.0,True,1517.0339796494397,1554.5316875637834,-37.497707914343664,1534.7541391437362,1536.811528069487,201501,18.333333333333332,25.333333333333332,0.3333333333333333,20.6,26.4,0.4,18.4,25.7,0.4,20.0,22.666666666666668,0.3333333333333333,22.0,19.8,0.6,20.1,20.1,0.6,0.8292682926829268,0.6333333333333333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015,1,2015_01_GB_CHI,2015-09-13,CHI,GB,23.0,31.0,-8.0,GB,12.666666666666666,21.333333333333332,0.0,-107.66666666666667,71.0,-2.0,48.333333333333336,7.333333333333333,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,27.8,0.0,-44.2,10.2,-0.4,48.3,6.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,23.0,0.6666666666666666,289.0,-331.0,7.666666666666667,47.833333333333336,7.0,9.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,18.6,0.6,13.0,-63.6,1.6,48.3,6.8,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.333333333333334,-1.6666666666666679,-0.6666666666666666,-396.6666666666667,402.0,-9.666666666666668,0.5,0.33333333333333304,-1.666666666666666,,,,,,,,,-5.599999999999998,9.2,-0.6,-57.2,73.8,-2.0,0.0,-0.20000000000000018,-1.5999999999999996,,,,,,,,,0.3105590062111801,0.7142857142857143,-0.4037267080745342,-5.5,48.5,7,7,0,225.0,1.0,18.0,36.0,0.5,158.0,1.0,5.0,25.0,26.0,13.0,200.0,1.0,189.0,3.0,18.0,23.0,0.782608695652174,87.0,1.0,2.0,14.0,20.0,16.0,175.0,3.0,True,1419.7947284397928,1604.225808045715,-184.43107960592215,1411.571038092148,1612.4494983933598,201501,12.666666666666666,21.333333333333332,0.0,16.6,27.8,0.0,17.6,29.8,0.2,26.0,23.0,0.6666666666666666,22.2,18.6,0.6,31.2,20.6,0.8,0.5,0.782608695652174,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
