season,week,team,opponent,home,game_id,off_plays,off_yards,off_pass_att,off_rush_att,off_tds,off_int,off_fumbles_lost,off_penalties,off_qb_spike,off_qb_kneel,off_epa_sum,off_epa_mean,def_plays_allowed,def_yards_allowed,def_pass_att_allowed,def_rush_att_allowed,def_tds_allowed,def_int_made,def_fumbles_gained,def_penalties_committed,def_epa_allowed_sum,def_epa_allowed_mean,home_team,away_team,points_for,points_allowed,point_diff,win,off_ypp,off_pr,off_rr,off_td_rate,off_pen_ypp,def_ypp_allowed,def_pass_share,def_rush_share,def_td_rate_allowed,def_pen_ypp,turnovers,takeaways,to_margin,epa_margin,epa_play_margin,off_ypp_r3,off_pr_r3,off_td_rate_r3,off_epa_mean_r3,def_ypp_allowed_r3,def_td_rate_allowed_r3,def_epa_allowed_mean_r3,to_margin_r3,epa_play_margin_r3,league_off_pr,off_pr_over_lg,home_pass_interact,opp_def_ypp_allowed_r3,opp_def_td_rate_allowed_r3,opp_def_epa_allowed_mean_r3,opp_off_pr_r3,m_diff_ypp,m_diff_td,m_diff_epa,script_pass_edge
2022,3,CAR,NO,1,2022_03_NO_CAR,77,293.0,28.0,32.0,1.0,0.0,0.0,2.0,0.0,1.0,-4.9660125,-0.06534227,88,426.0,42.0,22.0,3.0,2.0,1.0,9.0,-16.428555,-0.18668813,CAR,NO,22.0,14.0,8.0,1,3.8051948051948052,0.36363636363636365,0.4155844155844156,0.012987012987012988,0.025974025974025976,4.840909090909091,0.4772727272727273,0.25,0.03409090909090909,0.10227272727272728,0.0,3.0,3.0,11.462542,0.121345855,3.596846846846847,0.4161261261261261,0.02693693693693694,-0.03889615461230278,3.2514418811002663,0.015638864241348714,0.009582068771123886,-1.5,-0.048478223383426666,0.44316686930442234,-0.07953050566805869,0.36363636363636365,,,,,,,,
2022,4,CAR,ARI,1,2022_04_ARI_CAR,66,220.0,39.0,13.0,1.0,2.0,1.0,3.0,0.0,0.0,-21.537762,-0.3263297,90,338.0,34.0,37.0,4.0,1.0,0.0,9.0,-6.3061886,-0.07085605,CAR,ARI,16.0,26.0,-10.0,0,3.3333333333333335,0.5909090909090909,0.19696969696969696,0.015151515151515152,0.045454545454545456,3.7555555555555555,0.37777777777777777,0.4111111111111111,0.044444444444444446,0.1,3.0,1.0,-2.0,-15.231573,-0.25547367,3.6662961662961666,0.39862953862953865,0.02228696228696229,-0.04771152635415395,3.781264284369874,0.02178954585786884,-0.055841329197088875,0.0,0.008129802842934927,0.3991982760707909,0.19171081483830005,0.5909090909090909,,,,,,,,
2022,5,CAR,SF,1,2022_05_SF_CAR,85,308.0,48.0,18.0,2.0,1.0,0.0,7.0,0.0,0.0,-13.164224,-0.15487322,86,397.0,32.0,29.0,4.0,0.0,1.0,7.0,13.263032,0.15603568,CAR,SF,15.0,37.0,-22.0,0,3.623529411764706,0.5647058823529412,0.21176470588235294,0.023529411764705882,0.08235294117647059,4.616279069767442,0.37209302325581395,0.3372093023255814,0.046511627906976744,0.08139534883720931,1.0,1.0,0.0,-26.427256,-0.3109089,3.601731601731602,0.45595959595959595,0.013823953823953824,-0.16436877101659775,3.8256331430244472,0.02980163958424828,-0.10647463798522949,-0.3333333333333333,-0.05789413799842199,0.4432780401358529,0.12142784221708824,0.5647058823529412,,,,,,,,
2022,6,CAR,LA,0,2022_06_CAR_LA,60,203.0,23.0,21.0,0.0,1.0,0.0,3.0,0.0,1.0,-16.882284,-0.2813714,83,360.0,34.0,29.0,4.0,1.0,0.0,7.0,-1.5744977,-0.019201191,LA,CAR,10.0,24.0,-14.0,0,3.3833333333333333,0.38333333333333336,0.35,0.0,0.05,4.337349397590361,0.40963855421686746,0.3493975903614458,0.04819277108433735,0.08433734939759036,1.0,1.0,0.0,-15.307787,-0.26217023,3.5873525167642817,0.5064171122994653,0.01722264663441134,-0.18218173334995905,4.404247905410696,0.04168232714744343,-0.033836166063944496,0.3333333333333333,-0.148345577220122,0.41549640357166284,-0.03216307023832948,0.0,,,,,,,,
2022,7,CAR,TB,1,2022_07_TB_CAR,66,343.0,23.0,27.0,3.0,0.0,0.0,4.0,0.0,0.0,7.6289883,0.11559073,83,322.0,50.0,16.0,0.0,0.0,0.0,3.0,-11.619095,-0.14169627,CAR,TB,21.0,3.0,18.0,1,5.196969696969697,0.3484848484848485,0.4090909090909091,0.045454545454545456,0.06060606060606061,3.8795180722891565,0.6024096385542169,0.1927710843373494,0.0,0.03614457831325301,0.0,0.0,0.0,19.248083,0.257287,3.4467320261437906,0.5129827688651217,0.01289364230540701,-0.25419144829114276,4.236394674304453,0.04638294781191951,0.021992811933159828,-0.6666666666666666,-0.2761842707792918,0.40048082618120884,-0.05199597769636033,0.3484848484848485,,,,,,,,
2022,8,CAR,ATL,0,2022_08_CAR_ATL,99,480.0,37.0,37.0,5.0,1.0,0.0,9.0,0.0,0.0,0.38151217,0.0038536582,91,406.0,30.0,37.0,3.0,2.0,0.0,7.0,0.13051462,0.0014501625,ATL,CAR,34.0,37.0,-3.0,0,4.848484848484849,0.37373737373737376,0.37373737373737376,0.050505050505050504,0.09090909090909091,4.461538461538462,0.32967032967032966,0.4065934065934066,0.03296703296703297,0.07692307692307693,1.0,2.0,1.0,0.25099754,0.0024034958,4.067944147355912,0.432174688057041,0.022994652406417113,-0.10688463598489761,4.277715513215653,0.031568132997104696,-0.0016205962747335434,0.0,-0.10526404778162639,0.42565981764052446,-0.051922443903150706,0.0,5.2145177045177045,0.0405006105006105,0.0586215207974116,0.2861118396130198,-1.1465735571617923,-0.017505958094193384,-0.1655061567823092,0.14606284844402123
2022,9,CAR,CIN,0,2022_09_CAR_CIN,66,228.0,30.0,18.0,3.0,2.0,1.0,6.0,0.0,0.0,-0.99892217,-0.015135184,93,464.0,33.0,39.0,6.0,0.0,0.0,6.0,20.787407,0.22595008,CIN,CAR,21.0,42.0,-21.0,0,3.4545454545454546,0.45454545454545453,0.2727272727272727,0.045454545454545456,0.09090909090909091,4.989247311827957,0.3548387096774194,0.41935483870967744,0.06451612903225806,0.06451612903225806,3.0,0.0,-3.0,-21.78633,-0.24108526,4.476262626262627,0.3685185185185185,0.03198653198653199,-0.05397567587594191,4.226135310472659,0.027053268017123443,-0.05314910097513348,0.3333333333333333,-0.0008265779664119085,0.40062469231510023,0.0539207622303543,0.0,4.3252543905207075,0.033582571467042584,0.06321732172121604,0.5673912185106215,0.15100823574191935,-0.001596039480510597,-0.11719299759715796,-0.19887269999210294
2022,10,CAR,ATL,1,2022_10_ATL_CAR,85,333.0,17.0,47.0,2.0,0.0,0.0,7.0,0.0,0.0,0.62222576,0.007320303,80,291.0,35.0,25.0,2.0,1.0,0.0,7.0,-11.151334,-0.14115612,CAR,ATL,25.0,15.0,10.0,1,3.9176470588235293,0.2,0.5529411764705883,0.023529411764705882,0.08235294117647059,3.6375,0.4375,0.3125,0.025,0.0875,0.0,1.0,1.0,11.77356,0.14847642,4.500000000000001,0.3922558922558923,0.04713804713804714,0.03476973436772823,4.443434615218525,0.032494387333097015,0.02856798846429835,-0.6666666666666666,0.006201743458708127,0.4112814693667744,-0.2112814693667744,0.2,5.096511587475443,0.0447084151903429,0.07631055389841397,0.3055607380734715,-0.5965115874754421,0.002429631947704236,-0.04154081953068574,0.0866951541824208
2022,11,CAR,BAL,0,2022_11_CAR_BAL,72,205.0,37.0,17.0,0.0,2.0,1.0,12.0,0.0,0.0,-21.475397,-0.2982694,87,308.0,36.0,30.0,1.0,1.0,0.0,7.0,-11.316595,-0.13158831,BAL,CAR,3.0,13.0,-10.0,0,2.8472222222222223,0.5138888888888888,0.2361111111111111,0.0,0.16666666666666666,3.5402298850574714,0.41379310344827586,0.3448275862068966,0.011494252873563218,0.08045977011494253,3.0,1.0,-2.0,-10.158802,-0.16668108,4.0735591206179445,0.34276094276094277,0.03982966924143395,-0.0013204075706501801,4.362761924455473,0.040827720666430346,0.02874803919500361,-0.3333333333333333,-0.030068447813391685,0.39350425904880576,0.12038462984008308,0.0,,,,,,,,
2022,12,CAR,DEN,1,2022_12_DEN_CAR,82,349.0,19.0,46.0,2.0,0.0,0.0,4.0,0.0,1.0,2.3276973,0.028737003,78,246.0,38.0,19.0,1.0,0.0,3.0,4.0,-13.365553,-0.17135324,CAR,DEN,23.0,10.0,13.0,1,4.2560975609756095,0.23170731707317074,0.5609756097560976,0.024390243902439025,0.04878048780487805,3.1538461538461537,0.48717948717948717,0.24358974358974358,0.01282051282051282,0.05128205128205128,0.0,3.0,3.0,15.693251,0.20009024,3.406471578530402,0.3894781144781145,0.022994652406417116,-0.1020280906620125,4.055659065628476,0.03367012730194043,-0.015598118305206299,-1.3333333333333333,-0.0864299734433492,0.4089284114309556,-0.17722109435778485,0.23170731707317074,4.043334448906738,0.023772869254796963,0.0013877004384994507,0.4409433364988921,-0.6368628703763362,-0.0007782168483798473,-0.10341579110051195,-0.051465222020777635
2022,14,CAR,SEA,0,2022_14_CAR_SEA,91,328.0,26.0,46.0,3.0,0.0,0.0,6.0,0.0,1.0,11.13287,0.123698555,71,287.0,39.0,14.0,3.0,2.0,0.0,3.0,-0.55019933,-0.0077492865,SEA,CAR,30.0,24.0,6.0,1,3.6043956043956045,0.2857142857142857,0.5054945054945055,0.03296703296703297,0.06593406593406594,4.042253521126761,0.5492957746478874,0.19718309859154928,0.04225352112676056,0.04225352112676056,0.0,2.0,2.0,11.683069,0.13144784,3.6736556140071204,0.3151987353206865,0.015973218555714968,-0.08740402835731705,3.4438586796345416,0.016438255231358685,-0.14803255597750345,0.6666666666666666,0.06062852839628855,0.4676125639276673,-0.18189827821338161,0.0,4.8590620872366905,0.03660089175962192,0.07917784651120503,0.5123588829471183,-1.1854064732295702,-0.02062767320390695,-0.16658187486852208,-0.1971601476264318
2022,15,CAR,PIT,1,2022_15_PIT_CAR,62,209.0,27.0,16.0,1.0,0.0,0.0,6.0,1.0,0.0,3.213696,0.051833805,84,325.0,23.0,45.0,3.0,0.0,0.0,6.0,14.350475,0.1728973,CAR,PIT,16.0,24.0,-8.0,0,3.370967741935484,0.43548387096774194,0.25806451612903225,0.016129032258064516,0.0967741935483871,3.869047619047619,0.27380952380952384,0.5357142857142857,0.03571428571428571,0.07142857142857142,0.0,0.0,0.0,-11.13678,-0.121063486,3.5692384625311457,0.3437701638921151,0.019119092289824,-0.04861127771437168,3.5787765200101287,0.022189428940278876,-0.10356361077477534,1.0,0.05495233337084452,0.4285293724998944,0.006954498467847514,0.43548387096774194,4.107418000568685,0.017875123354575414,0.0047297049313783646,0.39620833840782693,-0.5381795380375389,0.001243968935248585,-0.053340982645750046,-0.05243817451571181
2022,16,CAR,DET,1,2022_16_DET_CAR,89,570.0,22.0,43.0,4.0,0.0,0.0,9.0,0.0,1.0,26.551588,0.3017226,81,381.0,44.0,18.0,3.0,0.0,1.0,5.0,11.504232,0.14202756,CAR,DET,37.0,23.0,14.0,1,6.404494382022472,0.24719101123595505,0.48314606741573035,0.0449438202247191,0.10112359550561797,4.703703703703703,0.5432098765432098,0.2222222222222222,0.037037037037037035,0.06172839506172839,0.0,1.0,1.0,15.047356,0.15969503,3.743820302435566,0.3176351579183994,0.024495436375845503,0.06808978753785293,3.688382431340178,0.030262773220519706,-0.0020684093857804933,1.6666666666666667,0.07015819847583771,0.4469661842057866,-0.19977517296983155,0.24719101123595505,4.322509724336208,0.029257568070353457,-0.061649177223443985,0.4597079749518774,-0.5786894219006422,-0.004762131694507954,0.12973896476129693,-0.14207281703347796
2022,17,CAR,TB,0,2022_17_CAR_TB,86,400.0,39.0,22.0,3.0,1.0,2.0,8.0,2.0,0.0,-0.49532062,-0.005827301,97,480.0,50.0,25.0,4.0,0.0,1.0,8.0,4.558981,0.046999805,TB,CAR,24.0,30.0,-6.0,0,4.651162790697675,0.45348837209302323,0.2558139534883721,0.03488372093023256,0.09302325581395349,4.948453608247423,0.5154639175257731,0.25773195876288657,0.041237113402061855,0.08247422680412371,3.0,1.0,-2.0,-5.0543017,-0.052827105,4.459952576117853,0.32279638930599425,0.031346628483272194,0.15908498192826906,4.205001614626028,0.038334947959361106,0.10239185485988855,1.0,0.05669312675793966,0.4179186214980125,0.03556975059501072,0.0,,,,,,,,
2022,18,CAR,NO,0,2022_18_CAR_NO,69,203.0,17.0,41.0,1.0,2.0,0.0,1.0,0.0,0.0,-12.200094,-0.17681296,74,304.0,26.0,32.0,1.0,0.0,1.0,3.0,-16.648531,-0.22806206,NO,CAR,10.0,7.0,3.0,1,2.9420289855072466,0.2463768115942029,0.5942028985507246,0.014492753623188406,0.014492753623188406,4.108108108108108,0.35135135135135137,0.43243243243243246,0.013513513513513514,0.04054054054054054,2.0,1.0,-1.0,4.4484367,0.0512491,4.808874971551877,0.37872108476557337,0.03198552447100539,0.11590969655662775,4.507068310332915,0.03799614538446154,0.1206415519118309,-0.3333333333333333,-0.00473185380299886,0.41023600521582654,-0.16385919362162363,0.0,,,,,,,,
2023,1,CAR,ATL,0,2023_01_CAR_ATL,91,281.0,40.0,32.0,1.0,2.0,1.0,8.0,0.0,0.0,-19.410103,-0.21329783,70,221.0,22.0,26.0,3.0,0.0,0.0,7.0,-4.449681,-0.06448813,ATL,CAR,10.0,24.0,-14.0,0,3.087912087912088,0.43956043956043955,0.3516483516483517,0.01098901098901099,0.08791208791208792,3.157142857142857,0.3142857142857143,0.37142857142857144,0.04285714285714286,0.1,3.0,0.0,-3.0,-14.9604225,-0.1488097,,,,,,,,,,0.44318038585019115,-0.0036199462897515966,0.0,,,,,,,,
2023,2,CAR,NO,1,2023_02_NO_CAR,76,241.0,38.0,19.0,1.0,0.0,1.0,5.0,0.0,0.0,-3.8863456,-0.051136125,94,341.0,41.0,33.0,2.0,1.0,0.0,4.0,0.9589362,0.010311143,CAR,NO,17.0,20.0,-3.0,0,3.1710526315789473,0.5,0.25,0.013157894736842105,0.06578947368421052,3.627659574468085,0.43617021276595747,0.35106382978723405,0.02127659574468085,0.0425531914893617,1.0,1.0,0.0,-4.8452816,-0.061447266,3.087912087912088,0.43956043956043955,0.01098901098901099,-0.21329782903194427,3.157142857142857,0.04285714285714286,-0.06448812782764435,-3.0,-0.14880970120429993,0.45780125554311357,0.04219874445688643,0.5,,,,,,,,
2023,3,CAR,SEA,0,2023_03_CAR_SEA,108,378.0,61.0,14.0,3.0,0.0,0.0,14.0,0.0,0.0,1.3718541,0.012702352,93,427.0,39.0,33.0,3.0,1.0,0.0,7.0,15.19832,0.16519913,SEA,CAR,27.0,37.0,-10.0,0,3.5,0.5648148148148148,0.12962962962962962,0.027777777777777776,0.12962962962962962,4.591397849462366,0.41935483870967744,0.3548387096774194,0.03225806451612903,0.07526881720430108,0.0,1.0,1.0,-13.826467,-0.15249678,3.1294823597455177,0.4697802197802198,0.012073452862926548,-0.13221697695553303,3.392401215805471,0.032066869300911856,-0.027088492643088102,-1.5,-0.10512848384678364,0.4544976350140404,0.11031717980077438,0.0,4.785969387755102,0.046556122448979595,0.08180322218686342,0.4341432225063938,-1.6564870280095847,-0.03448266958605305,-0.21402019914239645,0.035636997273825965
2023,4,CAR,MIN,1,2023_04_MIN_CAR,89,232.0,37.0,31.0,1.0,0.0,1.0,8.0,0.0,0.0,-16.165455,-0.18369836,58,265.0,21.0,23.0,3.0,2.0,0.0,5.0,-5.086141,-0.08769209,CAR,MIN,13.0,21.0,-8.0,0,2.606741573033708,0.4157303370786517,0.34831460674157305,0.011235955056179775,0.0898876404494382,4.568965517241379,0.3620689655172414,0.39655172413793105,0.05172413793103448,0.08620689655172414,1.0,2.0,1.0,-11.079313,-0.09600627,3.2529882398303456,0.5014584181250847,0.017308227834543624,-0.08391053384790818,3.7920667603577694,0.03213060103931758,0.0370073818291227,-0.6666666666666666,-0.12091791753967603,0.43872918721973003,-0.02299885014107833,0.4157303370786517,4.344520609435771,0.03772918277570713,0.04020368432005247,0.5817123287671233,-1.0915323696054258,-0.020420954941163506,-0.12411421816796064,-0.08025391064203857
2023,5,CAR,DET,0,2023_05_CAR_DET,90,342.0,42.0,23.0,3.0,2.0,1.0,10.0,0.0,0.0,-5.4455724,-0.06050636,77,377.0,30.0,30.0,6.0,0.0,0.0,2.0,15.43074,0.20303605,DET,CAR,24.0,42.0,-18.0,0,3.8,0.4666666666666667,0.25555555555555554,0.03333333333333333,0.1111111111111111,4.896103896103896,0.38961038961038963,0.38961038961038963,0.07792207792207792,0.025974025974025976,3.0,0.0,-3.0,-20.876312,-0.2635424,3.0925980682042185,0.49351505063115547,0.017390542523599884,-0.07404404288778703,4.262674313723943,0.03508626606394812,0.029272727978726227,0.6666666666666666,-0.1033167727291584,0.45983729542705193,0.0068293712396147455,0.0,3.1951485647137816,0.023501762632197415,-0.11098455637693405,0.39150202634245196,-0.10255049650956316,-0.006111220108597531,0.03694051348914702,0.10201302428870351
2023,6,CAR,MIA,0,2023_06_CAR_MIA,85,296.0,43.0,25.0,2.0,0.0,0.0,2.0,0.0,0.0,-9.157894,-0.10773993,84,424.0,32.0,33.0,7.0,1.0,0.0,4.0,13.782504,0.16605426,MIA,CAR,21.0,42.0,-21.0,0,3.4823529411764707,0.5058823529411764,0.29411764705882354,0.023529411764705882,0.023529411764705882,5.0476190476190474,0.38095238095238093,0.39285714285714285,0.08333333333333333,0.047619047619047616,0.0,1.0,1.0,-22.9404,-0.2737942,3.302247191011236,0.4824039395200444,0.024115688722430296,-0.07716745417565107,4.685489087602547,0.05396809345641381,0.09351436545451482,-0.3333333333333333,-0.1706818218032519,0.4529040494769663,0.052978303464210175,0.0,4.276355548094679,0.034963534963534965,0.04395820200443268,0.41492083326905377,-0.9741083570834426,-0.010847846241104669,-0.12112565618008375,0.06748310625099063
2023,8,CAR,HOU,1,2023_08_HOU_CAR,83,224.0,37.0,24.0,1.0,0.0,0.0,10.0,0.0,0.0,-1.7036343,-0.020776028,71,229.0,27.0,30.0,2.0,0.0,1.0,3.0,-3.0700395,-0.043239992,CAR,HOU,15.0,13.0,2.0,1,2.6987951807228914,0.4457831325301205,0.2891566265060241,0.012048192771084338,0.12048192771084337,3.2253521126760565,0.38028169014084506,0.4225352112676056,0.028169014084507043,0.04225352112676056,0.0,1.0,1.0,1.3664052,0.022463964,3.2963648380700596,0.46275978556216496,0.022699566718072994,-0.1173148825764656,4.837562820321441,0.07099318306214858,0.09379940976699193,-0.3333333333333333,-0.2111142948269844,0.44378256171684516,0.0020005708132753153,0.4457831325301205,,,,,,,,
2023,9,CAR,IND,1,2023_09_IND_CAR,89,275.0,43.0,28.0,3.0,3.0,1.0,4.0,0.0,0.0,-15.855981,-0.17815709,81,198.0,27.0,30.0,1.0,0.0,0.0,11.0,-0.15168393,-0.0018960491,CAR,IND,13.0,27.0,-14.0,0,3.0898876404494384,0.48314606741573035,0.3146067415730337,0.033707865168539325,0.0449438202247191,2.4444444444444446,0.3333333333333333,0.37037037037037035,0.012345679012345678,0.13580246913580246,4.0,0.0,-4.0,-15.704297,-0.17626104,3.3270493739664544,0.47277738404598785,0.022970312623041184,-0.06300743979712327,4.3896916854663335,0.0631414751133061,0.10861677552262942,-0.3333333333333333,-0.17162421780327955,0.46258907739680877,0.020556990018921584,0.48314606741573035,,,,,,,,
2023,10,CAR,CHI,0,2023_10_CAR_CHI,79,213.0,41.0,16.0,0.0,0.0,0.0,7.0,0.0,0.0,-11.2321005,-0.14217849,89,295.0,33.0,37.0,2.0,0.0,0.0,5.0,-10.159097,-0.11544428,CHI,CAR,13.0,16.0,-3.0,0,2.6962025316455698,0.5189873417721519,0.20253164556962025,0.0,0.08860759493670886,3.3146067415730336,0.3707865168539326,0.4157303370786517,0.02247191011235955,0.056179775280898875,0.0,0.0,0.0,-1.0730038,-0.02673421,3.090345254116267,0.47827051762900913,0.023095156568109853,-0.10222435059646766,3.572471868246516,0.04128267547672868,0.040306074156736336,-0.6666666666666666,-0.1425304257621368,0.43022350660559383,0.08876383516655806,0.0,3.739157961380183,0.033713200379867046,-0.08225213115413983,0.4079993703977444,-0.6488127072639163,-0.010618043811757193,-0.019972219442327827,0.07027114723126471
2023,11,CAR,DAL,1,2023_11_DAL_CAR,76,187.0,36.0,23.0,2.0,1.0,1.0,5.0,0.0,1.0,-14.866118,-0.19560683,87,311.0,41.0,27.0,3.0,0.0,0.0,8.0,13.939433,0.16208643,CAR,DAL,10.0,33.0,-23.0,0,2.460526315789474,0.47368421052631576,0.3026315789473684,0.02631578947368421,0.06578947368421052,3.574712643678161,0.47126436781609193,0.3103448275862069,0.034482758620689655,0.09195402298850575,2.0,0.0,-2.0,-28.805552,-0.35769325,2.8282951176059665,0.4826388472393342,0.015252019313207889,-0.11370386990408103,2.9948010995645116,0.020995534403070757,-0.05352677381597459,-1.0,-0.06017709461351236,0.44381209320724496,0.0298721173190708,0.47368421052631576,3.111688825577714,0.03750791389680278,-0.024800678094228108,0.48959407873648625,-0.2833937079717477,-0.022255894583594893,-0.08890319180985293,-0.006955231497152048
2023,12,CAR,TEN,0,2023_12_CAR_TEN,87,258.0,35.0,32.0,1.0,0.0,1.0,9.0,0.0,0.0,-5.4610796,-0.06277103,71,264.0,29.0,24.0,2.0,0.0,0.0,3.0,0.4080068,0.0058286684,TEN,CAR,10.0,17.0,-7.0,0,2.9655172413793105,0.40229885057471265,0.367816091954023,0.011494252873563218,0.10344827586206896,3.7183098591549295,0.4084507042253521,0.3380281690140845,0.028169014084507043,0.04225352112676056,1.0,0.0,-1.0,-5.8690863,-0.0685997,2.7488721626281607,0.4919392065713993,0.020007884880741178,-0.17198080321153006,3.1112546098985465,0.023100115915131628,0.014915365958586335,-2.0,-0.1868961676955223,0.4432817614018084,-0.040982910827095764,0.0,,,,,,,,
2023,13,CAR,TB,0,2023_13_CAR_TB,88,284.0,35.0,35.0,2.0,1.0,0.0,6.0,0.0,0.0,-7.5140276,-0.08538668,80,322.0,30.0,28.0,3.0,1.0,0.0,6.0,-6.514697,-0.08246452,TB,CAR,18.0,21.0,-3.0,0,3.227272727272727,0.3977272727272727,0.3977272727272727,0.022727272727272728,0.06818181818181818,4.025,0.375,0.35,0.0375,0.075,1.0,1.0,0.0,-0.9993305,-0.002922155,2.707415362938118,0.46499013429106006,0.012603347449082475,-0.13351878275473913,3.5358764148020416,0.028374560939185417,0.01749027178933223,-1.0,-0.15100905547539392,0.42491843723622624,-0.027191164508953536,0.0,,,,,,,,
2023,14,CAR,NO,0,2023_14_CAR_NO,93,303.0,40.0,39.0,1.0,0.0,2.0,5.0,0.0,0.0,-33.02506,-0.35510817,68,207.0,27.0,25.0,3.0,1.0,0.0,2.0,-10.342384,-0.15436395,NO,CAR,6.0,28.0,-22.0,0,3.2580645161290325,0.43010752688172044,0.41935483870967744,0.010752688172043012,0.053763440860215055,3.0441176470588234,0.39705882352941174,0.36764705882352944,0.04411764705882353,0.029411764705882353,2.0,1.0,-1.0,-22.682674,-0.20074423,2.8844387614805043,0.4245701112761004,0.020179105024840053,-0.1145881786942482,3.7726741676110307,0.03338392423506557,0.02848352398723364,-1.0,-0.1430717036128044,0.4389688471016368,-0.008861320219916369,0.0,,,,,,,,
2023,15,CAR,ATL,1,2023_15_ATL_CAR,80,283.0,27.0,36.0,0.0,0.0,0.0,5.0,0.0,3.0,-13.116859,-0.16603619,64,204.0,20.0,31.0,1.0,1.0,1.0,3.0,-14.8301525,-0.23172113,CAR,ATL,9.0,7.0,2.0,1,3.5375,0.3375,0.45,0.0,0.0625,3.1875,0.3125,0.484375,0.015625,0.046875,0.0,2.0,2.0,1.7132931,0.065684944,3.150284828260357,0.4100445500612353,0.01499140459095965,-0.167755293349425,3.5958091687379174,0.03659555371444353,-0.07699993345886469,-0.6666666666666666,-0.09075536082188289,0.4457207600776967,-0.10822076007769665,0.3375,3.8351013555527924,0.015239605355884424,-0.10669992910698056,0.36948012596985863,-0.6848165272924356,-0.00024820076492477333,-0.061055364242444427,0.04056442409137667
2023,16,CAR,GB,1,2023_16_GB_CAR,84,396.0,38.0,26.0,4.0,0.0,0.0,10.0,1.0,0.0,15.921842,0.19182941,84,369.0,29.0,34.0,4.0,0.0,0.0,4.0,20.648378,0.24581403,CAR,GB,30.0,33.0,-3.0,0,4.714285714285714,0.4523809523809524,0.30952380952380953,0.047619047619047616,0.11904761904761904,4.392857142857143,0.34523809523809523,0.40476190476190477,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,-4.7265368,-0.053984612,3.340945747800587,0.3884449332029977,0.011159986966438579,-0.20217701296011606,3.4188725490196084,0.032414215686274506,-0.15618320057789484,0.3333333333333333,-0.04599381238222122,0.45615316349591534,-0.0037722111149629534,0.4523809523809524,,,,,,,,
2023,17,CAR,JAX,0,2023_17_CAR_JAX,69,124.0,38.0,15.0,0.0,1.0,0.0,2.0,0.0,0.0,-26.018097,-0.37707385,75,317.0,27.0,35.0,2.0,0.0,0.0,2.0,4.093629,0.05531931,JAX,CAR,0.0,26.0,-26.0,0,1.7971014492753623,0.5507246376811594,0.21739130434782608,0.0,0.028985507246376812,4.226666666666667,0.36,0.4666666666666667,0.02666666666666667,0.02666666666666667,1.0,0.0,-1.0,-30.111725,-0.43239316,3.8366167434715823,0.40666282642089097,0.019457245263696875,-0.1097716490427653,3.5414915966386555,0.03578723155929039,-0.04675701757272085,0.3333333333333333,-0.06301463147004445,0.43625471100931446,0.11446992667184497,0.0,4.095201465201465,0.03225885225885226,0.0003478812674681346,0.5925176188334084,-0.2585847217298829,-0.012801606995155382,-0.11011953031023344,-0.1858547924125174
2023,18,CAR,TB,1,2023_18_TB_CAR,65,199.0,21.0,29.0,0.0,0.0,2.0,5.0,0.0,0.0,-20.986223,-0.32286498,77,228.0,35.0,29.0,0.0,0.0,0.0,1.0,-9.345518,-0.12296734,CAR,TB,0.0,9.0,-9.0,0,3.0615384615384613,0.3230769230769231,0.4461538461538462,0.0,0.07692307692307693,2.961038961038961,0.45454545454545453,0.37662337662337664,0.0,0.012987012987012988,2.0,0.0,-2.0,-11.640705,-0.19989765,3.3496290545203586,0.44686853002070387,0.015873015873015872,-0.11709354321161906,3.935674603174603,0.02997023809523809,0.023137400547663372,0.3333333333333333,-0.14023094375928244,0.4255448256676513,-0.10246790259072819,0.3230769230769231,,,,,,,,
2014,1,CHI,BUF,1,2014_01_BUF_CHI,90,427.0,51.0,18.0,2.0,2.0,1.0,9.0,0.0,0.0,-3.861548,-0.04338818,75,360.0,23.0,33.0,2.0,1.0,0.0,4.0,2.976284,0.039683785,CHI,BUF,20.0,23.0,-3.0,0,4.7444444444444445,0.5666666666666667,0.2,0.022222222222222223,0.1,4.8,0.30666666666666664,0.44,0.02666666666666667,0.05333333333333334,3.0,1.0,-2.0,-6.837832,-0.08307196,,,,,,,,,,0.4196871524486379,0.14697951421802874,0.5666666666666667,,,,,,,,
2014,2,CHI,SF,0,2014_02_CHI_SF,81,216.0,35.0,17.0,4.0,0.0,0.0,14.0,0.0,2.0,0.7991471,0.009989339,83,359.0,38.0,27.0,2.0,3.0,1.0,12.0,-9.081351,-0.10941387,SF,CHI,28.0,20.0,8.0,1,2.6666666666666665,0.43209876543209874,0.20987654320987653,0.04938271604938271,0.1728395061728395,4.325301204819277,0.4578313253012048,0.3253012048192771,0.024096385542168676,0.14457831325301204,0.0,4.0,4.0,9.880499,0.119403206,4.7444444444444445,0.5666666666666667,0.022222222222222223,-0.04338818043470383,4.8,0.02666666666666667,0.039683785289525986,-2.0,-0.08307196199893951,0.44804087400456616,-0.015942108572467417,0.0,,,,,,,,
